3.295008217813915e-005	-1.226145e+000	2.351682e+000
3.780071552780817e-005	-1.220654e+000	2.339803e+000
7.005013087165932e-005	-1.184358e+000	2.261399e+000
7.024146516538404e-005	-1.184146e+000	2.260942e+000
7.237876342022429e-005	-1.181784e+000	2.255868e+000
7.451606167506453e-005	-1.179425e+000	2.250802e+000
7.665335992990477e-005	-1.177069e+000	2.245747e+000
7.879065818474501e-005	-1.174716e+000	2.240700e+000
8.092795643958525e-005	-1.172367e+000	2.235664e+000
8.306525469442549e-005	-1.170022e+000	2.230636e+000
8.520255294926574e-005	-1.167679e+000	2.225619e+000
8.656593315236813e-005	-1.166188e+000	2.222428e+000
8.838377342317016e-005	-1.164203e+000	2.218183e+000
9.203365584189299e-005	-1.160223e+000	2.209673e+000
9.223248212151050e-005	-1.160006e+000	2.209211e+000
9.245971215536206e-005	-1.159759e+000	2.208682e+000
9.291417222306170e-005	-1.159265e+000	2.207626e+000
9.382309235846445e-005	-1.158276e+000	2.205516e+000
9.421250275687658e-005	-1.157853e+000	2.204612e+000
9.460191315528870e-005	-1.157430e+000	2.203708e+000
9.499132355370083e-005	-1.157007e+000	2.202804e+000
9.538073395211294e-005	-1.156584e+000	2.201902e+000
9.577014435052506e-005	-1.156161e+000	2.200999e+000
9.615955474893719e-005	-1.155738e+000	2.200097e+000
9.654896514734931e-005	-1.155316e+000	2.199196e+000
9.674367034655587e-005	-1.155104e+000	2.198745e+000
9.693837554576243e-005	-1.154893e+000	2.198295e+000
9.713308074496899e-005	-1.154682e+000	2.197844e+000
9.732778594417554e-005	-1.154471e+000	2.197393e+000
9.752249114338210e-005	-1.154260e+000	2.196943e+000
9.771719634258866e-005	-1.154049e+000	2.196493e+000
9.791190154179522e-005	-1.153838e+000	2.196043e+000
9.800312007170633e-005	-1.153739e+000	2.195832e+000
9.809433860161743e-005	-1.153640e+000	2.195621e+000
9.818555713152854e-005	-1.153541e+000	2.195410e+000
9.827677566143967e-005	-1.153442e+000	2.195199e+000
9.836799419135078e-005	-1.153343e+000	2.194989e+000
9.845921272126188e-005	-1.153244e+000	2.194778e+000
9.855043125117299e-005	-1.153145e+000	2.194567e+000
9.855226196189490e-005	-1.153144e+000	2.194563e+000
9.855259481838727e-005	-1.153143e+000	2.194562e+000
9.855303862704723e-005	-1.153143e+000	2.194561e+000
9.855327023845437e-005	-1.153142e+000	2.194561e+000
9.855345024283729e-005	-1.153142e+000	2.194560e+000
9.855360314206876e-005	-1.153142e+000	2.194560e+000
9.855376751289127e-005	-1.153142e+000	2.194559e+000
9.855395199408201e-005	-1.153142e+000	2.194559e+000
9.855417137115755e-005	-1.153141e+000	2.194558e+000
9.855434219241399e-005	-1.153141e+000	2.194558e+000
9.855447303291562e-005	-1.153141e+000	2.194558e+000
9.855461832601956e-005	-1.153141e+000	2.194557e+000
9.855475592999638e-005	-1.153141e+000	2.194557e+000
9.855490746045123e-005	-1.153141e+000	2.194557e+000
9.855514170059240e-005	-1.153140e+000	2.194556e+000
9.855561018087822e-005	-1.153140e+000	2.194555e+000
9.855598797116685e-005	-1.153139e+000	2.194554e+000
9.855646661035070e-005	-1.153139e+000	2.194553e+000
9.855695304828924e-005	-1.153138e+000	2.194552e+000
9.855712829221971e-005	-1.153138e+000	2.194552e+000
9.855723119998189e-005	-1.153138e+000	2.194551e+000
9.855731766101814e-005	-1.153138e+000	2.194551e+000
9.855739382495787e-005	-1.153138e+000	2.194551e+000
9.855748098367562e-005	-1.153138e+000	2.194551e+000
9.855760977681496e-005	-1.153138e+000	2.194551e+000
9.855779423673799e-005	-1.153138e+000	2.194550e+000
9.855804816906108e-005	-1.153137e+000	2.194550e+000
9.855841503378371e-005	-1.153137e+000	2.194549e+000
9.855900891849248e-005	-1.153136e+000	2.194547e+000
9.855996732584249e-005	-1.153135e+000	2.194545e+000
9.856152533154958e-005	-1.153133e+000	2.194541e+000
9.856430852940579e-005	-1.153130e+000	2.194535e+000
9.856540137426206e-005	-1.153129e+000	2.194532e+000
9.856609864079824e-005	-1.153129e+000	2.194531e+000
9.856649064890130e-005	-1.153128e+000	2.194530e+000
9.856679836887233e-005	-1.153128e+000	2.194529e+000
9.856708518755225e-005	-1.153127e+000	2.194529e+000
9.856737054951895e-005	-1.153127e+000	2.194528e+000
9.856764814425434e-005	-1.153127e+000	2.194527e+000
9.856791417599611e-005	-1.153126e+000	2.194527e+000
9.856819641531137e-005	-1.153126e+000	2.194526e+000
9.856845135364570e-005	-1.153126e+000	2.194525e+000
9.856870944959656e-005	-1.153125e+000	2.194525e+000
9.856894939191951e-005	-1.153125e+000	2.194524e+000
9.856919019871416e-005	-1.153124e+000	2.194524e+000
9.856942039659575e-005	-1.153123e+000	2.194523e+000
9.856965135576767e-005	-1.153122e+000	2.194523e+000
9.856987663720354e-005	-1.153119e+000	2.194522e+000
9.857010323843438e-005	-1.153116e+000	2.194522e+000
9.857032761326906e-005	-1.153109e+000	2.194521e+000
9.857055435937012e-005	-1.153099e+000	2.194521e+000
9.857078178444195e-005	-1.153081e+000	2.194520e+000
9.857101337372790e-005	-1.153052e+000	2.194520e+000
9.857124948768614e-005	-1.153003e+000	2.194519e+000
9.857147814823844e-005	-1.152931e+000	2.194519e+000
9.857161305930340e-005	-1.152869e+000	2.194518e+000
9.857178321443991e-005	-1.152766e+000	2.194518e+000
9.857191073497570e-005	-1.152667e+000	2.194517e+000
9.857207972931159e-005	-1.152487e+000	2.194517e+000
9.857241771798336e-005	-1.152024e+000	2.194516e+000
9.857254788029485e-005	-1.151802e+000	2.194516e+000
9.857270025124404e-005	-1.151495e+000	2.194516e+000
9.857282482315585e-005	-1.151221e+000	2.194515e+000
9.857292151741262e-005	-1.150993e+000	2.194515e+000
9.857305837041724e-005	-1.150659e+000	2.194515e+000
9.857318585815289e-005	-1.150341e+000	2.194515e+000
9.857336033001346e-005	-1.149912e+000	2.194514e+000
9.857352926044907e-005	-1.149519e+000	2.194514e+000
9.857375584892622e-005	-1.149051e+000	2.194513e+000
9.857399786952770e-005	-1.148648e+000	2.194513e+000
9.857428597600040e-005	-1.148320e+000	2.194512e+000
9.857458531426291e-005	-1.148148e+000	2.194511e+000
9.857492040288643e-005	-1.148098e+000	2.194510e+000
9.857527132342905e-005	-1.148112e+000	2.194510e+000
9.857565778097904e-005	-1.148152e+000	2.194509e+000
9.857606374966133e-005	-1.148202e+000	2.194508e+000
9.857648852367590e-005	-1.148259e+000	2.194507e+000
9.857692144910404e-005	-1.148318e+000	2.194506e+000
9.857735862517369e-005	-1.148378e+000	2.194505e+000
9.857779278471882e-005	-1.148436e+000	2.194504e+000
9.857822389933851e-005	-1.148489e+000	2.194503e+000
9.857865050079406e-005	-1.148535e+000	2.194502e+000
9.857907488980758e-005	-1.148573e+000	2.194501e+000
9.857949808494276e-005	-1.148598e+000	2.194500e+000
9.857992465263366e-005	-1.148606e+000	2.194499e+000
9.858036328419528e-005	-1.148590e+000	2.194498e+000
9.858083767626952e-005	-1.148524e+000	2.194497e+000
9.858141978276447e-005	-1.148360e+000	2.194495e+000
9.858175003410116e-005	-1.148188e+000	2.194495e+000
9.858205879794899e-005	-1.147903e+000	2.194494e+000
9.858241352513064e-005	-1.147366e+000	2.194493e+000
9.858264691228053e-005	-1.146771e+000	2.194493e+000
9.858286516423870e-005	-1.145849e+000	2.194492e+000
9.858314758639034e-005	-1.144220e+000	2.194492e+000
9.858344670050923e-005	-1.142394e+000	2.194491e+000
9.858379468834569e-005	-1.140631e+000	2.194490e+000
9.858425203674442e-005	-1.139108e+000	2.194489e+000
9.858484795951389e-005	-1.138101e+000	2.194488e+000
9.858573600703829e-005	-1.137479e+000	2.194485e+000
9.858668034102083e-005	-1.137154e+000	2.194483e+000
9.858804115608910e-005	-1.136845e+000	2.194480e+000
9.858936594170364e-005	-1.136638e+000	2.194477e+000
9.859180827068853e-005	-1.136400e+000	2.194472e+000
9.859429056427102e-005	-1.136258e+000	2.194466e+000
9.859711238916977e-005	-1.136179e+000	2.194459e+000
9.860017667281951e-005	-1.136145e+000	2.194452e+000
9.860320494626748e-005	-1.136138e+000	2.194445e+000
9.860622114873929e-005	-1.136146e+000	2.194438e+000
9.860924211350930e-005	-1.136159e+000	2.194431e+000
9.861233414102874e-005	-1.136175e+000	2.194424e+000
9.861548718294311e-005	-1.136191e+000	2.194417e+000
9.861873791200404e-005	-1.136208e+000	2.194409e+000
9.862211277705812e-005	-1.136277e+000	2.194402e+000
9.862566339248133e-005	-1.136909e+000	2.194393e+000
9.862844357498568e-005	-1.138989e+000	2.194387e+000
9.863062372520576e-005	-1.143210e+000	2.194382e+000
9.863323314806410e-005	-1.151612e+000	2.194376e+000
9.863421685745930e-005	-1.155955e+000	2.194374e+000
9.863526382151988e-005	-1.161803e+000	2.194371e+000
9.863654648961315e-005	-1.170489e+000	2.194368e+000
9.863783467637180e-005	-1.181358e+000	2.194365e+000
9.863874469637907e-005	-1.191727e+000	2.194363e+000
9.863959715152720e-005	-1.205418e+000	2.194361e+000
9.863998805728289e-005	-1.214926e+000	2.194360e+000
9.864023581019829e-005	-1.224363e+000	2.194360e+000
9.864038490750918e-005	-1.233525e+000	2.194359e+000
9.864047637335102e-005	-1.243519e+000	2.194359e+000
9.864053342591161e-005	-1.256651e+000	2.194359e+000
9.864056749325778e-005	-1.275027e+000	2.194359e+000
9.864058658656458e-005	-1.294959e+000	2.194359e+000
9.864061116752684e-005	-1.328396e+000	2.194359e+000
9.864062125208156e-005	-1.342181e+000	2.194359e+000
9.864063324705949e-005	-1.358422e+000	2.194359e+000
9.864064600197814e-005	-1.375974e+000	2.194359e+000
9.864065858698062e-005	-1.393539e+000	2.194359e+000
9.864068375698212e-005	-1.429167e+000	2.194359e+000
9.864072820601338e-005	-1.492772e+000	2.194359e+000
9.864079034720488e-005	-1.581944e+000	2.194358e+000
9.864088219524794e-005	-1.712563e+000	2.194358e+000
9.864100726626052e-005	-1.887709e+000	2.194358e+000
9.864117458194266e-005	-2.121307e+000	2.194357e+000
9.864135672700211e-005	-2.387371e+000	2.194357e+000
9.864151428078463e-005	-2.658154e+000	2.194357e+000
9.864166286852050e-005	-3.001741e+000	2.194356e+000
9.864181739035333e-005	-3.494008e+000	2.194356e+000
9.864201522642030e-005	-4.290280e+000	2.194355e+000
9.864224109632988e-005	-5.334222e+000	2.194355e+000
9.864246357440057e-005	-6.449292e+000	2.194354e+000
9.864288865860105e-005	-8.639028e+000	2.194353e+000
9.864342061624565e-005	-1.127305e+001	2.194351e+000
9.864414928010754e-005	-1.455538e+001	2.194349e+000
9.864481438679254e-005	-1.717443e+001	2.194346e+000
9.864565847334667e-005	-2.006104e+001	2.194343e+000
9.864653050968564e-005	-2.270918e+001	2.194339e+000
9.864772566579513e-005	-2.601227e+001	2.194333e+000
9.864919157667046e-005	-2.982163e+001	2.194326e+000
9.865090113665015e-005	-3.409817e+001	2.194317e+000
9.865234758326194e-005	-3.763264e+001	2.194308e+000
9.865401439462102e-005	-4.163503e+001	2.194298e+000
9.865553379196854e-005	-4.522378e+001	2.194288e+000
9.865745240219756e-005	-4.967266e+001	2.194275e+000
9.865946268732689e-005	-5.422971e+001	2.194260e+000
9.866208117511460e-005	-5.999036e+001	2.194239e+000
9.866501602189687e-005	-6.617213e+001	2.194214e+000
9.866895504007447e-005	-7.391894e+001	2.194177e+000
9.867371081266271e-005	-8.218212e+001	2.194129e+000
9.868015390584323e-005	-9.110753e+001	2.194059e+000
9.868685415739126e-005	-9.751679e+001	2.193981e+000
9.869190088291832e-005	-1.003290e+002	2.193920e+000
9.869550080045947e-005	-1.013385e+002	2.193876e+000
9.869987836570726e-005	-1.019443e+002	2.193822e+000
9.870357017301504e-005	-1.022145e+002	2.193776e+000
9.870674787224032e-005	-1.023397e+002	2.193737e+000
9.871011746885247e-005	-1.024225e+002	2.193695e+000
9.871372857191835e-005	-1.024866e+002	2.193650e+000
9.871777874500415e-005	-1.025449e+002	2.193599e+000
9.872210301468259e-005	-1.025998e+002	2.193546e+000
9.872824748647160e-005	-1.026725e+002	2.193469e+000
9.873401220384867e-005	-1.027382e+002	2.193397e+000
9.874225203825721e-005	-1.028304e+002	2.193295e+000
9.875093959499370e-005	-1.029269e+002	2.193186e+000
9.876334745325885e-005	-1.030643e+002	2.193031e+000
9.877667983454463e-005	-1.032119e+002	2.192864e+000
9.879623610585184e-005	-1.034282e+002	2.192619e+000
9.881721522879763e-005	-1.036510e+002	2.192356e+000
9.883745632347646e-005	-1.038192e+002	2.192102e+000
9.885611037949854e-005	-1.039013e+002	2.191867e+000
9.887599359899649e-005	-1.039350e+002	2.191617e+000
9.889612099904868e-005	-1.039510e+002	2.191364e+000
9.891863004412443e-005	-1.039606e+002	2.191080e+000
9.895352254603654e-005	-1.039689e+002	2.190641e+000
9.900317396028049e-005	-1.039754e+002	2.190016e+000
9.908501985176135e-005	-1.039809e+002	2.188986e+000
9.919334351684087e-005	-1.039845e+002	2.187622e+000
9.931834310450069e-005	-1.039866e+002	2.186049e+000
9.947927314376409e-005	-1.039879e+002	2.184024e+000
9.962473982054812e-005	-1.039885e+002	2.182194e+000
9.980767873622384e-005	-1.039888e+002	2.179892e+000
9.998915511950229e-005	-1.039888e+002	2.177610e+000
1.002189446214427e-004	-1.039886e+002	2.174720e+000
1.004580080515849e-004	-1.039883e+002	2.171715e+000
1.006332788657839e-004	-1.039881e+002	2.169512e+000
1.008501793315735e-004	-1.039877e+002	2.166786e+000
1.010135685159397e-004	-1.039874e+002	2.164733e+000
1.011773479220844e-004	-1.039871e+002	2.162675e+000
1.012999569632786e-004	-1.039868e+002	2.161135e+000
1.014176300711649e-004	-1.039866e+002	2.159657e+000
1.014944337417896e-004	-1.039864e+002	2.158693e+000
1.015494418743559e-004	-1.039863e+002	2.158002e+000
1.015864071301428e-004	-1.039862e+002	2.157538e+000
1.016118151546570e-004	-1.039862e+002	2.157219e+000
1.016304106146761e-004	-1.039862e+002	2.156985e+000
1.016446320857602e-004	-1.039861e+002	2.156807e+000
1.016569753071045e-004	-1.039861e+002	2.156652e+000
1.016696380989092e-004	-1.039861e+002	2.156493e+000
1.016814733643748e-004	-1.039861e+002	2.156344e+000
1.016952854555574e-004	-1.039860e+002	2.156171e+000
1.017113114184891e-004	-1.039860e+002	2.155969e+000
1.017321249753705e-004	-1.039860e+002	2.155708e+000
1.017617717186913e-004	-1.039859e+002	2.155336e+000
1.018056508185136e-004	-1.039858e+002	2.154785e+000
1.018784013030287e-004	-1.039857e+002	2.153872e+000
1.020181166664635e-004	-1.039854e+002	2.152118e+000
1.022975473933332e-004	-1.039848e+002	2.148612e+000
1.027498456445709e-004	-1.039839e+002	2.142939e+000
1.034056788117542e-004	-1.039825e+002	2.134717e+000
1.042130025677955e-004	-1.039809e+002	2.124603e+000
1.049782089629948e-004	-1.039793e+002	2.115024e+000
1.058274782249728e-004	-1.039775e+002	2.104402e+000
1.066550131923194e-004	-1.039758e+002	2.094060e+000
1.075366891615907e-004	-1.039739e+002	2.083052e+000
1.085045869900457e-004	-1.039718e+002	2.070978e+000
1.096011416291919e-004	-1.039695e+002	2.057315e+000
1.109336779204738e-004	-1.039666e+002	2.040733e+000
1.126480296997669e-004	-1.039629e+002	2.019435e+000
1.150289617157310e-004	-1.039576e+002	1.989923e+000
1.186523050079498e-004	-1.039493e+002	1.945171e+000
1.247983946885377e-004	-1.039343e+002	1.869724e+000
1.368243560786360e-004	-1.039009e+002	1.723344e+000
1.482376220611897e-004	-1.038645e+002	1.585695e+000
1.546118775566860e-004	-1.038417e+002	1.509548e+000
1.618577860356685e-004	-1.038140e+002	1.423716e+000
1.695058659985441e-004	-1.037841e+002	1.333782e+000
1.766612017597806e-004	-1.037561e+002	1.250280e+000
1.841057722632850e-004	-1.037270e+002	1.164123e+000
1.940646634734713e-004	-1.036884e+002	1.049897e+000
2.042177183693809e-004	-1.036495e+002	9.347255e-001
2.196054551055794e-004	-1.035913e+002	7.625403e-001
2.369911018083280e-004	-1.035267e+002	5.713766e-001
2.620910797755567e-004	-1.034354e+002	3.015692e-001
2.921531110404128e-004	-1.033290e+002	-1.310942e-002
3.226661867889030e-004	-1.032244e+002	-3.224027e-001
3.618358528219984e-004	-1.030937e+002	-7.092776e-001
3.618501579367439e-004	-1.030936e+002	-7.094163e-001
3.618787681662350e-004	-1.030934e+002	-7.096910e-001
3.618889330607271e-004	-1.030934e+002	-7.097886e-001
3.619071285662530e-004	-1.030933e+002	-7.099633e-001
3.619278735176659e-004	-1.030933e+002	-7.101624e-001
3.619561246933634e-004	-1.030932e+002	-7.104335e-001
3.619938344798027e-004	-1.030931e+002	-7.107955e-001
3.620403983404900e-004	-1.030929e+002	-7.112424e-001
3.621153911262665e-004	-1.030927e+002	-7.119622e-001
3.622119856678749e-004	-1.030924e+002	-7.128891e-001
3.623560360904513e-004	-1.030919e+002	-7.142714e-001
3.625605700739616e-004	-1.030912e+002	-7.162336e-001
3.628882021770620e-004	-1.030902e+002	-7.193758e-001
3.631965373087874e-004	-1.030892e+002	-7.223322e-001
3.634361983001974e-004	-1.030884e+002	-7.246295e-001
3.635930998383101e-004	-1.030879e+002	-7.261332e-001
3.637709670552096e-004	-1.030873e+002	-7.278376e-001
3.638034051151075e-004	-1.030872e+002	-7.281483e-001
3.638682812348998e-004	-1.030870e+002	-7.287698e-001
3.638690415019262e-004	-1.030870e+002	-7.287772e-001
3.638720825700423e-004	-1.030870e+002	-7.288063e-001
3.639377547639440e-004	-1.030868e+002	-7.294354e-001
3.639387889145043e-004	-1.030868e+002	-7.294453e-001
3.639395073985127e-004	-1.030868e+002	-7.294522e-001
3.639399740561697e-004	-1.030868e+002	-7.294567e-001
3.639402755271672e-004	-1.030868e+002	-7.294595e-001
3.639404773922786e-004	-1.030868e+002	-7.294615e-001
3.639406317274517e-004	-1.030867e+002	-7.294629e-001
3.639408096859260e-004	-1.030867e+002	-7.294647e-001
3.639409758397771e-004	-1.030867e+002	-7.294663e-001
3.639411820857731e-004	-1.030867e+002	-7.294682e-001
3.639413689671654e-004	-1.030867e+002	-7.294700e-001
3.639415013069781e-004	-1.030867e+002	-7.294713e-001
3.639416416963345e-004	-1.030867e+002	-7.294726e-001
3.639417465784826e-004	-1.030867e+002	-7.294737e-001
3.639418626958657e-004	-1.030867e+002	-7.294747e-001
3.639420538829909e-004	-1.030867e+002	-7.294766e-001
3.639422780338554e-004	-1.030867e+002	-7.294787e-001
3.639427263355845e-004	-1.030867e+002	-7.294830e-001
3.639432483350594e-004	-1.030867e+002	-7.294880e-001
3.639436415104162e-004	-1.030867e+002	-7.294918e-001
3.639440706355648e-004	-1.030867e+002	-7.294959e-001
3.639442311558667e-004	-1.030867e+002	-7.294974e-001
3.639443354316457e-004	-1.030867e+002	-7.294984e-001
3.639443354329849e-004	-1.030867e+002	-7.294984e-001
3.639444604329849e-004	-1.030867e+002	-7.294996e-001
3.639445854329848e-004	-1.030867e+002	-7.295008e-001
3.639447104329847e-004	-1.030867e+002	-7.295020e-001
3.639449414680855e-004	-1.030867e+002	-7.295042e-001
3.639451730526495e-004	-1.030867e+002	-7.295064e-001
3.639455418281146e-004	-1.030867e+002	-7.295099e-001
3.639459378653141e-004	-1.030867e+002	-7.295138e-001
3.639467299397133e-004	-1.030867e+002	-7.295213e-001
3.639481686677597e-004	-1.030867e+002	-7.295352e-001
3.639506489996856e-004	-1.030867e+002	-7.295589e-001
3.639533074644083e-004	-1.030867e+002	-7.295843e-001
3.639544253381845e-004	-1.030867e+002	-7.295951e-001
3.639550128073828e-004	-1.030867e+002	-7.296007e-001
3.639553279313861e-004	-1.030867e+002	-7.296037e-001
3.639555784039662e-004	-1.030867e+002	-7.296061e-001
3.639558167258736e-004	-1.030867e+002	-7.296084e-001
3.639560533646412e-004	-1.030867e+002	-7.296107e-001
3.639563130041629e-004	-1.030867e+002	-7.296131e-001
3.639565467909202e-004	-1.030868e+002	-7.296154e-001
3.639567888861044e-004	-1.030868e+002	-7.296177e-001
3.639570149592576e-004	-1.030869e+002	-7.296199e-001
3.639572468394046e-004	-1.030870e+002	-7.296221e-001
3.639574708096255e-004	-1.030873e+002	-7.296243e-001
3.639577002489784e-004	-1.030877e+002	-7.296264e-001
3.639579272365287e-004	-1.030883e+002	-7.296286e-001
3.639581605613534e-004	-1.030895e+002	-7.296308e-001
3.639583968798529e-004	-1.030914e+002	-7.296331e-001
3.639585891866137e-004	-1.030937e+002	-7.296349e-001
3.639587147693628e-004	-1.030958e+002	-7.296361e-001
3.639588765925982e-004	-1.030992e+002	-7.296377e-001
3.639588768425857e-004	-1.030992e+002	-7.296377e-001
3.639588769050843e-004	-1.030992e+002	-7.296377e-001
3.639588770300781e-004	-1.030992e+002	-7.296377e-001
3.639598770300775e-004	-1.031771e+002	-7.296473e-001
3.639608770300770e-004	-1.032581e+002	-7.296569e-001
3.639618770300765e-004	-1.033048e+002	-7.296665e-001
3.639628770300760e-004	-1.033076e+002	-7.296761e-001
3.639638770300754e-004	-1.032911e+002	-7.296857e-001
3.639648770300749e-004	-1.032711e+002	-7.296953e-001
3.639658770300744e-004	-1.032525e+002	-7.297049e-001
3.639668770300739e-004	-1.032367e+002	-7.297145e-001
3.639678770300733e-004	-1.032250e+002	-7.297241e-001
3.639688770300728e-004	-1.032252e+002	-7.297336e-001
3.639698770300723e-004	-1.032672e+002	-7.297432e-001
3.639708770300718e-004	-1.033564e+002	-7.297529e-001
3.639718770300712e-004	-1.034412e+002	-7.297625e-001
3.639728770300707e-004	-1.034887e+002	-7.297721e-001
3.639738770300702e-004	-1.035073e+002	-7.297817e-001
3.639747658617763e-004	-1.035062e+002	-7.297903e-001
3.639756825913748e-004	-1.034868e+002	-7.297991e-001
3.639766732830389e-004	-1.034450e+002	-7.298086e-001
3.639776432967021e-004	-1.033859e+002	-7.298179e-001
3.639785646217600e-004	-1.033147e+002	-7.298268e-001
3.639794996831737e-004	-1.032289e+002	-7.298357e-001
3.639806198120453e-004	-1.031111e+002	-7.298465e-001
3.639820625268610e-004	-1.029394e+002	-7.298603e-001
3.639843267952934e-004	-1.026224e+002	-7.298819e-001
3.639872834214908e-004	-1.020755e+002	-7.299101e-001
3.639885913745179e-004	-1.016432e+002	-7.299224e-001
3.639900903350118e-004	-1.008142e+002	-7.299365e-001
3.639915445025135e-004	-9.970880e+001	-7.299500e-001
3.639929544916286e-004	-9.837655e+001	-7.299629e-001
3.639944226320815e-004	-9.673354e+001	-7.299762e-001
3.639964528917364e-004	-9.412413e+001	-7.299941e-001
3.639983280228944e-004	-9.141463e+001	-7.300101e-001
3.640002109402823e-004	-8.839647e+001	-7.300256e-001
3.640023711444923e-004	-8.462101e+001	-7.300427e-001
3.640045846433869e-004	-8.043850e+001	-7.300593e-001
3.640072722951478e-004	-7.497989e+001	-7.300781e-001
3.640102791883787e-004	-6.844537e+001	-7.300973e-001
3.640140930584700e-004	-5.960348e+001	-7.301186e-001
3.640186257496680e-004	-4.827063e+001	-7.301391e-001
3.640246752921669e-004	-3.105961e+001	-7.301583e-001
3.640303067039413e-004	-1.135442e+001	-7.301661e-001
3.640361315766921e-004	1.306319e+001	-7.301629e-001
3.640394241713613e-004	2.782626e+001	-7.301542e-001
3.640441304706352e-004	4.814989e+001	-7.301321e-001
3.640489610467167e-004	6.653053e+001	-7.301007e-001
3.640540619967991e-004	8.167230e+001	-7.300586e-001
3.640605814934257e-004	9.521111e+001	-7.299966e-001
3.640634882875436e-004	9.898782e+001	-7.299668e-001
3.640656627565790e-004	1.005472e+002	-7.299435e-001
3.640678906777183e-004	1.015266e+002	-7.299194e-001
3.640693977610861e-004	1.020090e+002	-7.299029e-001
3.640709927746795e-004	1.024538e+002	-7.298855e-001
3.640729827814500e-004	1.029691e+002	-7.298636e-001
3.640746502469906e-004	1.033651e+002	-7.298452e-001
3.640758262229461e-004	1.036208e+002	-7.298321e-001
3.640758263688607e-004	1.036208e+002	-7.298321e-001
3.640768263688601e-004	1.037429e+002	-7.298210e-001
3.640778263688596e-004	1.038033e+002	-7.298099e-001
3.640788263688591e-004	1.038214e+002	-7.297988e-001
3.640798263688586e-004	1.038289e+002	-7.297877e-001
3.640809222598060e-004	1.038334e+002	-7.297755e-001
3.640824456773509e-004	1.038367e+002	-7.297586e-001
3.640844919590471e-004	1.038388e+002	-7.297359e-001
3.640864665208216e-004	1.038398e+002	-7.297139e-001
3.640891205218995e-004	1.038403e+002	-7.296844e-001
3.640924716082766e-004	1.038405e+002	-7.296472e-001
3.640973939741873e-004	1.038406e+002	-7.295924e-001
3.641027752118338e-004	1.038407e+002	-7.295327e-001
3.641095453560811e-004	1.038407e+002	-7.294574e-001
3.641173888326993e-004	1.038407e+002	-7.293702e-001
3.641277437051067e-004	1.038408e+002	-7.292551e-001
3.641398375035521e-004	1.038408e+002	-7.291207e-001
3.641557951001330e-004	1.038400e+002	-7.289434e-001
3.641621647456211e-004	1.038373e+002	-7.288726e-001
3.641665205822917e-004	1.038307e+002	-7.288242e-001
3.641712971350873e-004	1.038125e+002	-7.287712e-001
3.641743977848902e-004	1.037858e+002	-7.287367e-001
3.641757121916230e-004	1.037608e+002	-7.287221e-001
3.641764272232125e-004	1.037374e+002	-7.287142e-001
3.641771266899713e-004	1.037095e+002	-7.287064e-001
3.641777317647983e-004	1.036878e+002	-7.286997e-001
3.641783252816798e-004	1.036717e+002	-7.286931e-001
3.641789545472153e-004	1.036598e+002	-7.286861e-001
3.641798312416129e-004	1.036486e+002	-7.286764e-001
3.641808561337008e-004	1.036396e+002	-7.286650e-001
