0.000000000000000e+00,-1.369858e+00,2.225268e+00
6.567237896201727e-08,-1.369772e+00,2.225113e+00
8.176766707126970e-08,-1.369751e+00,2.225075e+00
9.987464962002424e-08,-1.369727e+00,2.225032e+00
1.118464736486746e-07,-1.369711e+00,2.225004e+00
1.231772130370901e-07,-1.369697e+00,2.224977e+00
1.333594130681348e-07,-1.369683e+00,2.224953e+00
1.437200057956278e-07,-1.369670e+00,2.224929e+00
1.545466093363923e-07,-1.369656e+00,2.224903e+00
1.663970137788517e-07,-1.369640e+00,2.224875e+00
1.804603188930443e-07,-1.369622e+00,2.224842e+00
1.974168584301106e-07,-1.369599e+00,2.224802e+00
2.192023389815945e-07,-1.369571e+00,2.224751e+00
2.857622273602645e-07,-1.369484e+00,2.224593e+00
3.377951416951019e-07,-1.369416e+00,2.224470e+00
4.071090498984631e-07,-1.369325e+00,2.224307e+00
5.055918355575950e-07,-1.369196e+00,2.224074e+00
6.225722684917445e-07,-1.369043e+00,2.223798e+00
7.956402545694630e-07,-1.368816e+00,2.223389e+00
9.786554039728501e-07,-1.368577e+00,2.222958e+00
1.247559702457351e-06,-1.368225e+00,2.222323e+00
1.502871505215664e-06,-1.367891e+00,2.221721e+00
1.940675710375428e-06,-1.367318e+00,2.220688e+00
2.364656139702825e-06,-1.366764e+00,2.219689e+00
4.170384210588213e-06,-1.364406e+00,2.215439e+00
6.085918635052867e-06,-1.361909e+00,2.210941e+00
9.820578088196030e-06,-1.357054e+00,2.202204e+00
1.728989699448236e-05,-1.347400e+00,2.184860e+00
3.222853480705154e-05,-1.328191e+00,2.150409e+00
3.231470264823330e-05,-1.328081e+00,2.150212e+00
3.298256962423057e-05,-1.327229e+00,2.148688e+00
3.371987165235249e-05,-1.326288e+00,2.147007e+00
3.519447570859632e-05,-1.324410e+00,2.143650e+00
3.814368382108052e-05,-1.320657e+00,2.136946e+00
3.888098584920244e-05,-1.319720e+00,2.135273e+00
3.919695957515621e-05,-1.319319e+00,2.134556e+00
3.951293330110998e-05,-1.318918e+00,2.133840e+00
3.982890702706376e-05,-1.318516e+00,2.133124e+00
4.014488075301754e-05,-1.318115e+00,2.132409e+00
4.046085447897131e-05,-1.317714e+00,2.131693e+00
4.077682820492508e-05,-1.317314e+00,2.130978e+00
4.109280193087886e-05,-1.316913e+00,2.130263e+00
4.131698577159984e-05,-1.316629e+00,2.129756e+00
4.154116961232081e-05,-1.316344e+00,2.129249e+00
4.176535345304179e-05,-1.316060e+00,2.128742e+00
4.198953729376277e-05,-1.315776e+00,2.128235e+00
4.221372113448375e-05,-1.315492e+00,2.127729e+00
4.243790497520473e-05,-1.315208e+00,2.127222e+00
4.266208881592570e-05,-1.314924e+00,2.126716e+00
4.266280883743687e-05,-1.314923e+00,2.126714e+00
4.266424888045919e-05,-1.314921e+00,2.126711e+00
4.266427841906340e-05,-1.314921e+00,2.126711e+00
4.266433749627527e-05,-1.314921e+00,2.126711e+00
4.266445565069901e-05,-1.314921e+00,2.126711e+00
4.266456459004614e-05,-1.314921e+00,2.126710e+00
4.266470968298727e-05,-1.314921e+00,2.126710e+00
4.266483123688616e-05,-1.314921e+00,2.126710e+00
4.266494773869089e-05,-1.314920e+00,2.126710e+00
4.266506052019725e-05,-1.314920e+00,2.126709e+00
4.266521348080671e-05,-1.314920e+00,2.126709e+00
4.266544269152656e-05,-1.314920e+00,2.126709e+00
4.266565629870364e-05,-1.314920e+00,2.126708e+00
4.266579085134697e-05,-1.314919e+00,2.126708e+00
4.266598115449521e-05,-1.314919e+00,2.126707e+00
4.266608554312837e-05,-1.314919e+00,2.126707e+00
4.266620950113195e-05,-1.314919e+00,2.126707e+00
4.266641312949959e-05,-1.314918e+00,2.126706e+00
4.266680386004126e-05,-1.314918e+00,2.126705e+00
4.266741202831048e-05,-1.314917e+00,2.126704e+00
4.266779289411118e-05,-1.314917e+00,2.126703e+00
4.266823106827480e-05,-1.314916e+00,2.126702e+00
4.266840306086858e-05,-1.314916e+00,2.126702e+00
4.266850219549964e-05,-1.314916e+00,2.126702e+00
4.266858468125398e-05,-1.314916e+00,2.126701e+00
4.266866312838818e-05,-1.314916e+00,2.126701e+00
4.266874687577221e-05,-1.314916e+00,2.126701e+00
4.266883755162099e-05,-1.314915e+00,2.126701e+00
4.266897527223715e-05,-1.314915e+00,2.126701e+00
4.266915392569029e-05,-1.314915e+00,2.126700e+00
4.266941717920303e-05,-1.314915e+00,2.126699e+00
4.266978658527473e-05,-1.314914e+00,2.126699e+00
4.267040872155473e-05,-1.314913e+00,2.126697e+00
4.267134184287452e-05,-1.314912e+00,2.126695e+00
4.267305809146915e-05,-1.314910e+00,2.126691e+00
4.267566695521918e-05,-1.314907e+00,2.126685e+00
