time	V(vds)	V(vgs)	Id(M1)
2.004968496580374e-005	3.438775e-002	7.664477e+000	3.331155e-001
2.005168496580373e-005	3.482791e-002	7.559043e+000	3.331152e-001
2.005368496580373e-005	3.529255e-002	7.454535e+000	3.331150e-001
2.005568496580373e-005	3.578301e-002	7.351002e+000	3.331147e-001
2.005768496580373e-005	3.630076e-002	7.248490e+000	3.331144e-001
2.005868496580373e-005	3.657039e-002	7.197631e+000	3.331142e-001
2.005968496580372e-005	3.684748e-002	7.147041e+000	3.331140e-001
2.006068496580372e-005	3.713226e-002	7.096727e+000	3.331138e-001
2.006168496580372e-005	3.742499e-002	7.046693e+000	3.331137e-001
2.006268496580372e-005	3.772593e-002	6.996942e+000	3.331135e-001
2.006368496580372e-005	3.803534e-002	6.947478e+000	3.331133e-001
2.006468496580372e-005	3.835354e-002	6.898305e+000	3.331131e-001
2.006568496580372e-005	3.868082e-002	6.849428e+000	3.331129e-001
2.006668496580372e-005	3.901751e-002	6.800849e+000	3.331127e-001
2.006768496580372e-005	3.936394e-002	6.752573e+000	3.331125e-001
2.006868496580371e-005	3.972048e-002	6.704601e+000	3.331122e-001
2.006968496580371e-005	4.008752e-002	6.656938e+000	3.331120e-001
2.007068496580371e-005	4.046544e-002	6.609587e+000	3.331117e-001
2.007168496580371e-005	4.085469e-002	6.562551e+000	3.331115e-001
2.007268496580371e-005	4.125571e-002	6.515835e+000	3.331112e-001
2.007368496580371e-005	4.166898e-002	6.469441e+000	3.331109e-001
2.007468496580371e-005	4.209502e-002	6.423375e+000	3.331106e-001
2.007568496580371e-005	4.253436e-002	6.377640e+000	3.331103e-001
2.007668496580370e-005	4.298754e-002	6.332240e+000	3.331100e-001
2.007768496580370e-005	4.345506e-002	6.287174e+000	3.331097e-001
2.007868496580370e-005	4.393745e-002	6.242441e+000	3.331093e-001
2.007968496580370e-005	4.443532e-002	6.198042e+000	3.331090e-001
2.008068496580370e-005	4.494932e-002	6.153975e+000	3.331086e-001
2.008168496580370e-005	4.548018e-002	6.110241e+000	3.331082e-001
2.008268496580370e-005	4.602866e-002	6.066839e+000	3.331078e-001
2.008368496580370e-005	4.659557e-002	6.023769e+000	3.331074e-001
2.008468496580369e-005	4.718180e-002	5.981030e+000	3.331070e-001
2.008568496580369e-005	4.778830e-002	5.938622e+000	3.331065e-001
2.008668496580369e-005	4.841606e-002	5.896544e+000	3.331060e-001
2.008768496580369e-005	4.906617e-002	5.854796e+000	3.331055e-001
2.008968496580369e-005	5.043818e-002	5.772288e+000	3.331044e-001
2.009168496580369e-005	5.191464e-002	5.691093e+000	3.331032e-001
2.009468496580368e-005	5.435179e-002	5.571758e+000	3.331011e-001
2.009768496580368e-005	5.709998e-002	5.455365e+000	3.330986e-001
2.009968496580368e-005	5.913464e-002	5.379405e+000	3.330967e-001
2.010168496580367e-005	6.135683e-002	5.304756e+000	3.330946e-001
2.010368496580367e-005	6.379296e-002	5.231423e+000	3.330921e-001
2.010568496580367e-005	6.647460e-002	5.159418e+000	3.330893e-001
2.010768496580367e-005	6.943973e-002	5.088755e+000	3.330861e-001
2.010968496580366e-005	7.273445e-002	5.019452e+000	3.330823e-001
2.011168496580366e-005	7.641517e-002	4.951540e+000	3.330780e-001
2.011268496580366e-005	7.842144e-002	4.918118e+000	3.330756e-001
2.011368496580366e-005	8.055160e-002	4.885057e+000	3.330729e-001
2.011468496580366e-005	8.281709e-002	4.852367e+000	3.330700e-001
2.011568496580366e-005	8.523077e-002	4.820055e+000	3.330668e-001
2.011668496580366e-005	8.780712e-002	4.788130e+000	3.330633e-001
2.011768496580366e-005	9.056249e-002	4.756602e+000	3.330595e-001
2.011868496580365e-005	9.351540e-002	4.725486e+000	3.330553e-001
2.011968496580365e-005	9.668693e-002	4.694793e+000	3.330506e-001
2.012068496580365e-005	1.001011e-001	4.664542e+000	3.330455e-001
2.012168496580365e-005	1.037852e-001	4.634751e+000	3.330397e-001
2.012268496580365e-005	1.077709e-001	4.605443e+000	3.330333e-001
2.012368496580365e-005	1.120944e-001	4.576644e+000	3.330262e-001
2.012468496580365e-005	1.167975e-001	4.548385e+000	3.330182e-001
2.012568496580365e-005	1.219287e-001	4.520701e+000	3.330092e-001
2.012668496580364e-005	1.275442e-001	4.493634e+000	3.329990e-001
2.012768496580364e-005	1.337096e-001	4.467233e+000	3.329874e-001
2.012868496580364e-005	1.405016e-001	4.441556e+000	3.329742e-001
2.012968496580364e-005	1.480099e-001	4.416670e+000	3.329591e-001
2.013068496580364e-005	1.563398e-001	4.392655e+000	3.329419e-001
2.013168496580364e-005	1.656151e-001	4.369607e+000	3.329220e-001
2.013268496580364e-005	1.759818e-001	4.347637e+000	3.328992e-001
2.013368496580364e-005	1.876117e-001	4.326878e+000	3.328727e-001
2.013468496580363e-005	2.007069e-001	4.307484e+000	3.328419e-001
2.013568496580363e-005	2.155053e-001	4.289640e+000	3.328063e-001
2.013668496580363e-005	2.322850e-001	4.273562e+000	3.327648e-001
2.013768496580363e-005	2.513691e-001	4.259500e+000	3.327166e-001
2.013868496580363e-005	2.731282e-001	4.247740e+000	3.326609e-001
2.013968496580363e-005	2.979789e-001	4.238606e+000	3.325965e-001
2.014068496580363e-005	3.263749e-001	4.232450e+000	3.325232e-001
2.014168496580363e-005	3.584295e-001	4.229334e+000	3.324541e-001
2.014268496580363e-005	3.932210e-001	4.228477e+000	3.324154e-001
2.014368496580362e-005	4.291506e-001	4.228574e+000	3.324070e-001
2.014468496580362e-005	4.652054e-001	4.228813e+000	3.324066e-001
2.014768496580362e-005	5.729895e-001	4.229505e+000	3.324024e-001
2.014968496580362e-005	6.445571e-001	4.229976e+000	3.323990e-001
2.015068496580362e-005	6.802510e-001	4.230216e+000	3.323970e-001
2.015168496580361e-005	7.158831e-001	4.230462e+000	3.323950e-001
2.015368496580361e-005	7.869549e-001	4.230974e+000	3.323905e-001
2.015468496580361e-005	8.223902e-001	4.231237e+000	3.323881e-001
2.015568496580361e-005	8.577556e-001	4.231502e+000	3.323856e-001
2.015668496580361e-005	8.930501e-001	4.231763e+000	3.323829e-001
2.015768496580361e-005	9.282739e-001	4.232019e+000	3.323801e-001
2.015868496580361e-005	9.634278e-001	4.232269e+000	3.323770e-001
2.015968496580361e-005	9.985130e-001	4.232512e+000	3.323739e-001
2.016068496580360e-005	1.033531e+000	4.232746e+000	3.323705e-001
2.016168496580360e-005	1.068484e+000	4.232972e+000	3.323669e-001
2.016268496580360e-005	1.103374e+000	4.233189e+000	3.323631e-001
2.016368496580360e-005	1.138202e+000	4.233397e+000	3.323591e-001
2.016468496580360e-005	1.172971e+000	4.233596e+000	3.323549e-001
2.016568496580360e-005	1.207683e+000	4.233786e+000	3.323506e-001
2.016668496580360e-005	1.242341e+000	4.233966e+000	3.323460e-001
2.016768496580360e-005	1.276947e+000	4.234138e+000	3.323413e-001
2.016868496580359e-005	1.311502e+000	4.234302e+000	3.323363e-001
2.017068496580359e-005	1.380472e+000	4.234602e+000	3.323258e-001
2.017268496580359e-005	1.449269e+000	4.234870e+000	3.323145e-001
2.017468496580359e-005	1.517910e+000	4.235106e+000	3.323025e-001
2.017768496580358e-005	1.620616e+000	4.235408e+000	3.322830e-001
2.018068496580358e-005	1.723063e+000	4.235651e+000	3.322618e-001
2.018368496580358e-005	1.825303e+000	4.235842e+000	3.322389e-001
2.018668496580357e-005	1.927385e+000	4.235986e+000	3.322144e-001
2.018968496580357e-005	2.029358e+000	4.236090e+000	3.321882e-001
2.019268496580357e-005	2.131268e+000	4.236157e+000	3.321604e-001
2.019568496580356e-005	2.233165e+000	4.236194e+000	3.321309e-001
2.019868496580356e-005	2.335100e+000	4.236201e+000	3.320998e-001
2.020168496580355e-005	2.437126e+000	4.236184e+000	3.320670e-001
2.020468496580355e-005	2.539307e+000	4.236144e+000	3.320323e-001
2.020768496580355e-005	2.641709e+000	4.236084e+000	3.319959e-001
2.021068496580354e-005	2.744414e+000	4.236004e+000	3.319576e-001
2.021368496580354e-005	2.847514e+000	4.235908e+000	3.319173e-001
2.021668496580354e-005	2.951122e+000	4.235794e+000	3.318749e-001
2.021968496580353e-005	3.055371e+000	4.235664e+000	3.318301e-001
2.022268496580353e-005	3.160422e+000	4.235518e+000	3.317828e-001
2.022511353723210e-005	3.245701e+000	4.235390e+000	3.317432e-001
2.022754210866067e-005	3.332214e+000	4.235248e+000	3.317009e-001
2.022997068008923e-005	3.419961e+000	4.235090e+000	3.316560e-001
2.023239925151780e-005	3.508943e+000	4.234918e+000	3.316084e-001
2.023482782294637e-005	3.599160e+000	4.234731e+000	3.315581e-001
2.023725639437494e-005	3.690611e+000	4.234529e+000	3.315052e-001
2.023968496580351e-005	3.783296e+000	4.234312e+000	3.314496e-001
2.024239925151779e-005	3.888042e+000	4.234050e+000	3.313839e-001
2.024511353723207e-005	3.998013e+000	4.233747e+000	3.313103e-001
2.024782782294636e-005	4.113209e+000	4.233402e+000	3.312289e-001
2.025054210866064e-005	4.233629e+000	4.233016e+000	3.311397e-001
2.025325639437492e-005	4.359275e+000	4.232588e+000	3.310427e-001
2.025597068008920e-005	4.490145e+000	4.232119e+000	3.309379e-001
2.025868496580349e-005	4.626240e+000	4.231609e+000	3.308253e-001
2.026082782294634e-005	4.741018e+000	4.231156e+000	3.307266e-001
2.026297068008919e-005	4.862046e+000	4.230693e+000	3.306254e-001
2.026511353723205e-005	4.989324e+000	4.230220e+000	3.305215e-001
2.026725639437491e-005	5.122852e+000	4.229737e+000	3.304150e-001
2.026939925151776e-005	5.262630e+000	4.229244e+000	3.303059e-001
2.027154210866061e-005	5.408659e+000	4.228742e+000	3.301941e-001
2.027368496580347e-005	5.560938e+000	4.228229e+000	3.300798e-001
2.027882782294632e-005	5.961043e+000	4.227084e+000	3.298163e-001
2.028397068008917e-005	6.383055e+000	4.225982e+000	3.295551e-001
2.028911353723202e-005	6.826974e+000	4.224924e+000	3.292961e-001
2.029425639437487e-005	7.292801e+000	4.223911e+000	3.290393e-001
2.029939925151772e-005	7.780534e+000	4.222941e+000	3.287847e-001
2.030454210866058e-005	8.290175e+000	4.222014e+000	3.285323e-001
2.030968496580343e-005	8.821723e+000	4.221132e+000	3.282821e-001
2.031311353723199e-005	9.178026e+000	4.220535e+000	3.281097e-001
2.031654210866056e-005	9.538033e+000	4.219938e+000	3.279338e-001
2.031997068008913e-005	9.901742e+000	4.219341e+000	3.277543e-001
2.032339925151770e-005	1.026915e+001	4.218744e+000	3.275712e-001
2.032682782294626e-005	1.064027e+001	4.218147e+000	3.273845e-001
2.033025639437483e-005	1.101509e+001	4.217551e+000	3.271942e-001
2.033368496580340e-005	1.139361e+001	4.216954e+000	3.270002e-001
2.033468496580340e-005	1.150427e+001	4.216779e+000	3.269426e-001
2.034711353723195e-005	1.290609e+001	4.214586e+000	3.261998e-001
2.035954210866051e-005	1.432251e+001	4.212357e+000	3.253835e-001
2.037197068008906e-005	1.575354e+001	4.210095e+000	3.244938e-001
2.038439925151762e-005	1.719917e+001	4.207798e+000	3.235306e-001
2.039682782294618e-005	1.865942e+001	4.205466e+000	3.224940e-001
2.040925639437474e-005	2.013427e+001	4.203100e+000	3.213839e-001
2.042168496580329e-005	2.162373e+001	4.200700e+000	3.202003e-001
2.043582782294613e-005	2.332061e+001	4.197940e+000	3.187574e-001
2.044997068008897e-005	2.502197e+001	4.195148e+000	3.172060e-001
2.046411353723181e-005	2.672782e+001	4.192325e+000	3.155462e-001
2.047825639437465e-005	2.843815e+001	4.189470e+000	3.137778e-001
2.049239925151749e-005	3.015297e+001	4.186583e+000	3.119009e-001
2.050654210866033e-005	3.187228e+001	4.183664e+000	3.099155e-001
2.052068496580317e-005	3.359607e+001	4.180714e+000	3.078217e-001
2.052925639437459e-005	3.464090e+001	4.178913e+000	3.064982e-001
2.053782782294601e-005	3.568624e+001	4.177094e+000	3.051205e-001
2.054639925151743e-005	3.673208e+001	4.175255e+000	3.036888e-001
2.055497068008885e-005	3.777843e+001	4.173398e+000	3.022030e-001
2.056354210866027e-005	3.882528e+001	4.171522e+000	3.006631e-001
2.057211353723168e-005	3.987264e+001	4.169627e+000	2.990690e-001
2.058068496580310e-005	4.092050e+001	4.167713e+000	2.974209e-001
2.058568496580310e-005	4.153180e+001	4.166586e+000	2.964304e-001
2.059068496580309e-005	4.214314e+001	4.165441e+000	2.954017e-001
2.059568496580308e-005	4.275451e+001	4.164279e+000	2.943348e-001
2.060068496580308e-005	4.336591e+001	4.163098e+000	2.932297e-001
2.060568496580307e-005	4.397734e+001	4.161900e+000	2.920864e-001
2.061068496580307e-005	4.458881e+001	4.160684e+000	2.909049e-001
2.061568496580306e-005	4.520031e+001	4.159450e+000	2.896852e-001
2.061825639437449e-005	4.551478e+001	4.158803e+000	2.890346e-001
2.062082782294591e-005	4.582922e+001	4.158143e+000	2.883565e-001
2.062339925151734e-005	4.614363e+001	4.157467e+000	2.876509e-001
2.062597068008876e-005	4.645802e+001	4.156777e+000	2.869178e-001
2.062854210866019e-005	4.677238e+001	4.156072e+000	2.861572e-001
2.063111353723161e-005	4.708671e+001	4.155353e+000	2.853691e-001
2.063368496580304e-005	4.740102e+001	4.154619e+000	2.845534e-001
2.063468496580304e-005	4.752322e+001	4.154325e+000	2.842199e-001
2.063654210866018e-005	4.775019e+001	4.153778e+000	2.835996e-001
2.063839925151732e-005	4.797709e+001	4.153204e+000	2.829309e-001
2.064025639437446e-005	4.820394e+001	4.152604e+000	2.822137e-001
2.064211353723160e-005	4.843072e+001	4.151976e+000	2.814481e-001
2.064397068008874e-005	4.865745e+001	4.151321e+000	2.806341e-001
2.064582782294588e-005	4.888411e+001	4.150640e+000	2.797716e-001
2.064768496580302e-005	4.911072e+001	4.149931e+000	2.788606e-001
2.064968496580302e-005	4.935460e+001	4.149092e+000	2.777437e-001
2.065168496580302e-005	4.959829e+001	4.148169e+000	2.764778e-001
2.065368496580301e-005	4.984174e+001	4.147129e+000	2.750045e-001
2.065468496580301e-005	4.996334e+001	4.146544e+000	2.741517e-001
2.065568496580301e-005	5.008472e+001	4.145855e+000	2.730894e-001
2.065668496580301e-005	5.020502e+001	4.144592e+000	2.707900e-001
2.065768496580301e-005	5.032051e+001	4.140794e+000	2.629152e-001
2.065840053921814e-005	5.039376e+001	4.133087e+000	2.476473e-001
2.065905697835946e-005	5.044791e+001	4.119058e+000	2.228318e-001
2.065976569031595e-005	5.049229e+001	4.096386e+000	1.883145e-001
2.066064746319454e-005	5.053315e+001	4.060514e+000	1.433888e-001
2.066164746319453e-005	5.056729e+001	4.013371e+000	9.815879e-002
2.066264746319453e-005	5.059250e+001	3.961614e+000	6.376764e-002
2.066364746319453e-005	5.061140e+001	3.906768e+000	4.138590e-002
2.066464746319453e-005	5.062591e+001	3.850014e+000	2.881373e-002
2.066564746319453e-005	5.063733e+001	3.792215e+000	2.261695e-002
2.066664746319453e-005	5.064659e+001	3.733990e+000	1.980541e-002
2.066764746319453e-005	5.065429e+001	3.675758e+000	1.851067e-002
2.066864746319453e-005	5.066086e+001	3.617799e+000	1.781701e-002
2.066964746319452e-005	5.066657e+001	3.560297e+000	1.734754e-002
2.067064746319452e-005	5.067161e+001	3.503383e+000	1.696168e-002
2.067164746319452e-005	5.067610e+001	3.447148e+000	1.661027e-002
2.067264746319452e-005	5.068015e+001	3.391655e+000	1.627597e-002
2.067364746319452e-005	5.068382e+001	3.336943e+000	1.595341e-002
2.067464746319452e-005	5.068718e+001	3.283041e+000	1.563978e-002
2.067564746319452e-005	5.069027e+001	3.229966e+000	1.533415e-002
2.067664746319452e-005	5.069312e+001	3.177733e+000	1.503540e-002
2.067764746319451e-005	5.069577e+001	3.126348e+000	1.474332e-002
2.067864746319451e-005	5.069824e+001	3.075816e+000	1.445717e-002
2.067964746319451e-005	5.070054e+001	3.026136e+000	1.417694e-002
2.068064746319451e-005	5.070270e+001	2.977308e+000	1.390209e-002
2.068164746319451e-005	5.070473e+001	2.929327e+000	1.363268e-002
2.068264746319451e-005	5.070663e+001	2.882189e+000	1.336827e-002
2.068364746319451e-005	5.070844e+001	2.835886e+000	1.310895e-002
2.068464746319451e-005	5.071014e+001	2.790412e+000	1.285435e-002
2.068564746319451e-005	5.071175e+001	2.745758e+000	1.260457e-002
2.068664746319450e-005	5.071329e+001	2.701915e+000	1.235929e-002
2.068864746319450e-005	5.071613e+001	2.616626e+000	1.188225e-002
2.069064746319450e-005	5.071870e+001	2.534463e+000	1.142250e-002
2.069264746319450e-005	5.072105e+001	2.455342e+000	1.097939e-002
2.069464746319449e-005	5.072321e+001	2.379176e+000	1.055234e-002
2.069664746319449e-005	5.072518e+001	2.305876e+000	1.014077e-002
2.069864746319449e-005	5.072701e+001	2.235352e+000	9.744178e-003
2.070064746319449e-005	5.072869e+001	2.167517e+000	9.362041e-003
2.070264746319448e-005	5.073024e+001	2.102282e+000	8.993876e-003
2.070464746319448e-005	5.073169e+001	2.039561e+000	8.639212e-003
2.070664746319448e-005	5.073304e+001	1.979269e+000	8.297591e-003
2.070764746319448e-005	5.073367e+001	1.950008e+000	8.131548e-003
2.070864746319448e-005	5.073429e+001	1.921322e+000	7.968566e-003
2.071064746319448e-005	5.073546e+001	1.865640e+000	7.651709e-003
2.071264746319447e-005	5.073655e+001	1.812142e+000	7.346600e-003
2.071464746319447e-005	5.073757e+001	1.760753e+000	7.052832e-003
2.071764746319447e-005	5.073898e+001	1.687457e+000	6.632594e-003
2.072064746319446e-005	5.074026e+001	1.618490e+000	6.235682e-003
2.072379032033732e-005	5.074145e+001	1.551189e+000	5.846532e-003
2.072693317748017e-005	5.074255e+001	1.487559e+000	5.477317e-003
2.073007603462302e-005	5.074357e+001	1.427600e+000	5.128038e-003
2.073321889176588e-005	5.074450e+001	1.371311e+000	4.798695e-003
2.073636174890873e-005	5.074534e+001	1.318692e+000	4.489288e-003
2.073950460605158e-005	5.074609e+001	1.269745e+000	4.199817e-003
2.074264746319444e-005	5.074675e+001	1.224468e+000	3.930281e-003
2.074707603462300e-005	5.074759e+001	1.165900e+000	3.578980e-003
2.075150460605157e-005	5.074834e+001	1.111712e+000	3.252065e-003
2.075593317748013e-005	5.074902e+001	1.061903e+000	2.949538e-003
2.076036174890870e-005	5.074961e+001	1.016474e+000	2.671397e-003
2.076479032033727e-005	5.075013e+001	9.754249e-001	2.417643e-003
2.076921889176584e-005	5.075056e+001	9.387554e-001	2.188276e-003
2.077364746319440e-005	5.075091e+001	9.064655e-001	1.983296e-003
2.077607603462297e-005	5.075109e+001	8.897248e-001	1.876647e-003
2.077850460605154e-005	5.075126e+001	8.737859e-001	1.774752e-003
2.078093317748010e-005	5.075142e+001	8.586488e-001	1.677609e-003
2.078336174890868e-005	5.075156e+001	8.443137e-001	1.585219e-003
2.078579032033724e-005	5.075168e+001	8.307803e-001	1.497581e-003
2.078821889176581e-005	5.075180e+001	8.180489e-001	1.414697e-003
2.079064746319438e-005	5.075190e+001	8.061193e-001	1.336566e-003
2.079293317748009e-005	5.075199e+001	7.954730e-001	1.266760e-003
2.079521889176580e-005	5.075207e+001	7.853128e-001	1.200291e-003
2.079750460605151e-005	5.075214e+001	7.756388e-001	1.137160e-003
2.079979032033723e-005	5.075220e+001	7.664509e-001	1.077366e-003
2.080207603462294e-005	5.075226e+001	7.577491e-001	1.020909e-003
2.080436174890865e-005	5.075231e+001	7.495334e-001	9.677895e-004
2.080664746319436e-005	5.075235e+001	7.418039e-001	9.180075e-004
2.081036174890864e-005	5.075240e+001	7.301570e-001	8.439069e-004
2.081407603462292e-005	5.075243e+001	7.192648e-001	7.752886e-004
2.081779032033720e-005	5.075245e+001	7.091271e-001	7.121525e-004
2.082150460605149e-005	5.075246e+001	6.997439e-001	6.544987e-004
2.082521889176577e-005	5.075246e+001	6.911154e-001	6.023272e-004
2.082893317748005e-005	5.075244e+001	6.832414e-001	5.556379e-004
2.083264746319433e-005	5.075241e+001	6.761221e-001	5.144308e-004
2.083650460605147e-005	5.075237e+001	6.692174e-001	4.751677e-004
2.084036174890861e-005	5.075232e+001	6.627280e-001	4.387949e-004
2.084421889176575e-005	5.075227e+001	6.566539e-001	4.053124e-004
2.084807603462288e-005	5.075220e+001	6.509951e-001	3.747201e-004
2.085193317748002e-005	5.075213e+001	6.457516e-001	3.470181e-004
2.085579032033716e-005	5.075205e+001	6.409234e-001	3.222064e-004
2.085964746319430e-005	5.075196e+001	6.365104e-001	3.002850e-004
2.086393317748001e-005	5.075186e+001	6.319156e-001	2.779221e-004
2.086821889176572e-005	5.075175e+001	6.275831e-001	2.572235e-004
2.087250460605143e-005	5.075163e+001	6.235128e-001	2.381890e-004
2.087679032033713e-005	5.075151e+001	6.197048e-001	2.208188e-004
2.088107603462284e-005	5.075138e+001	6.161591e-001	2.051128e-004
2.088536174890855e-005	5.075125e+001	6.128757e-001	1.910710e-004
2.088964746319426e-005	5.075111e+001	6.098545e-001	1.786934e-004
2.089450460605140e-005	5.075096e+001	6.066314e-001	1.658076e-004
2.089936174890854e-005	5.075079e+001	6.035799e-001	1.538843e-004
2.090421889176567e-005	5.075063e+001	6.007001e-001	1.429234e-004
2.090907603462281e-005	5.075046e+001	5.979921e-001	1.329250e-004
2.091393317747995e-005	5.075028e+001	5.954557e-001	1.238890e-004
2.091879032033708e-005	5.075010e+001	5.930910e-001	1.158155e-004
2.092364746319422e-005	5.074992e+001	5.908980e-001	1.087044e-004
2.093264746319421e-005	5.074958e+001	5.870784e-001	9.667638e-005
2.093364746319421e-005	5.074955e+001	5.866771e-001	9.545717e-005
2.093950460605135e-005	5.074932e+001	5.844383e-001	8.889117e-005
2.094536174890848e-005	5.074909e+001	5.823060e-001	8.281332e-005
2.095121889176562e-005	5.074886e+001	5.802803e-001	7.722362e-005
2.095707603462275e-005	5.074863e+001	5.783611e-001	7.212207e-005
2.096293317747989e-005	5.074840e+001	5.765485e-001	6.750867e-005
2.096879032033702e-005	5.074817e+001	5.748425e-001	6.338342e-005
2.097464746319416e-005	5.074793e+001	5.732430e-001	5.974633e-005
2.098179032033701e-005	5.074764e+001	5.713867e-001	5.567323e-005
2.098893317747986e-005	5.074735e+001	5.696116e-001	5.190436e-005
2.099607603462270e-005	5.074706e+001	5.679179e-001	4.843972e-005
2.100321889176556e-005	5.074676e+001	5.663055e-001	4.527930e-005
2.101036174890840e-005	5.074647e+001	5.647744e-001	4.242310e-005
2.101750460605125e-005	5.074618e+001	5.633246e-001	3.987113e-005
2.102464746319410e-005	5.074588e+001	5.619560e-001	3.762339e-005
2.103350460605123e-005	5.074551e+001	5.603331e-001	3.505812e-005
2.104236174890837e-005	5.074515e+001	5.587748e-001	3.268143e-005
2.105121889176550e-005	5.074478e+001	5.572811e-001	3.049331e-005
2.106007603462263e-005	5.074441e+001	5.558519e-001	2.849376e-005
2.106893317747976e-005	5.074404e+001	5.544874e-001	2.668279e-005
2.107779032033689e-005	5.074367e+001	5.531874e-001	2.506039e-005
2.108664746319403e-005	5.074331e+001	5.519520e-001	2.362656e-005
2.109779032033687e-005	5.074284e+001	5.504591e-001	2.195976e-005
2.110893317747971e-005	5.074238e+001	5.490201e-001	2.041138e-005
2.112007603462256e-005	5.074192e+001	5.476352e-001	1.898142e-005
2.113121889176540e-005	5.074145e+001	5.463043e-001	1.766988e-005
2.114236174890825e-005	5.074099e+001	5.450275e-001	1.647677e-005
2.115350460605109e-005	5.074053e+001	5.438046e-001	1.540207e-005
2.116464746319393e-005	5.074006e+001	5.426358e-001	1.444580e-005
2.117436174890821e-005	5.073966e+001	5.416435e-001	1.365220e-005
2.118407603462248e-005	5.073926e+001	5.406756e-001	1.289988e-005
2.119379032033675e-005	5.073886e+001	5.397322e-001	1.218885e-005
2.120350460605103e-005	5.073845e+001	5.388133e-001	1.151910e-005
2.121321889176530e-005	5.073805e+001	5.379187e-001	1.089064e-005
2.122293317747958e-005	5.073765e+001	5.370487e-001	1.030346e-005
2.123264746319385e-005	5.073725e+001	5.362030e-001	9.757572e-006
2.123364746319385e-005	5.073721e+001	5.361168e-001	9.702212e-006
2.124921889176526e-005	5.073656e+001	5.348075e-001	8.895039e-006
2.126479032033667e-005	5.073592e+001	5.335368e-001	8.138782e-006
2.128036174890808e-005	5.073528e+001	5.323046e-001	7.433442e-006
2.129593317747949e-005	5.073464e+001	5.311110e-001	6.779018e-006
2.131150460605090e-005	5.073400e+001	5.299560e-001	6.175510e-006
2.132707603462231e-005	5.073336e+001	5.288396e-001	5.622919e-006
2.134264746319372e-005	5.073272e+001	5.277617e-001	5.121245e-006
2.135964746319370e-005	5.073203e+001	5.266160e-001	4.605146e-006
2.137664746319368e-005	5.073133e+001	5.254984e-001	4.117861e-006
2.139364746319366e-005	5.073063e+001	5.244089e-001	3.659387e-006
2.141064746319364e-005	5.072994e+001	5.233473e-001	3.229727e-006
2.142764746319362e-005	5.072924e+001	5.223138e-001	2.828879e-006
2.144464746319360e-005	5.072855e+001	5.213084e-001	2.456843e-006
2.146164746319358e-005	5.072786e+001	5.203310e-001	2.113620e-006
2.147179032033642e-005	5.072745e+001	5.197566e-001	1.915547e-006
2.148193317747927e-005	5.072704e+001	5.191893e-001	1.723611e-006
2.149207603462211e-005	5.072662e+001	5.186291e-001	1.537811e-006
2.150221889176496e-005	5.072621e+001	5.180760e-001	1.358148e-006
2.151236174890780e-005	5.072580e+001	5.175300e-001	1.184621e-006
2.152250460605065e-005	5.072539e+001	5.169911e-001	1.017231e-006
2.153264746319349e-005	5.072498e+001	5.164593e-001	8.559778e-007
2.153364746319349e-005	5.072493e+001	5.164071e-001	8.402907e-007
2.154936174890776e-005	5.072430e+001	5.155972e-001	6.018967e-007
2.156507603462202e-005	5.072366e+001	5.148002e-001	3.732382e-007
2.158079032033629e-005	5.072302e+001	5.140160e-001	1.543152e-007
2.159650460605056e-005	5.072239e+001	5.132448e-001	-5.487228e-008
2.161221889176483e-005	5.072175e+001	5.124864e-001	-2.543243e-007
2.162793317747909e-005	5.072112e+001	5.117409e-001	-4.440407e-007
2.164364746319336e-005	5.072049e+001	5.110084e-001	-6.240217e-007
2.166807603462190e-005	5.071950e+001	5.098925e-001	-8.879491e-007
2.169250460605044e-005	5.071852e+001	5.087982e-001	-1.138232e-006
2.171693317747899e-005	5.071754e+001	5.077255e-001	-1.374870e-006
2.174136174890753e-005	5.071655e+001	5.066744e-001	-1.597863e-006
2.176579032033607e-005	5.071557e+001	5.056449e-001	-1.807212e-006
2.179021889176461e-005	5.071460e+001	5.046369e-001	-2.002915e-006
2.181464746319316e-005	5.071362e+001	5.036506e-001	-2.184974e-006
2.183364746319313e-005	5.071286e+001	5.028933e-001	-2.321801e-006
2.187636174890737e-005	5.071115e+001	5.012357e-001	-2.602921e-006
2.191907603462160e-005	5.070945e+001	4.996165e-001	-2.865249e-006
2.196179032033584e-005	5.070774e+001	4.980356e-001	-3.108784e-006
2.200450460605007e-005	5.070604e+001	4.964931e-001	-3.333526e-006
2.204721889176431e-005	5.070435e+001	4.949889e-001	-3.539475e-006
2.208993317747854e-005	5.070265e+001	4.935231e-001	-3.726632e-006
2.213264746319278e-005	5.070096e+001	4.920957e-001	-3.894996e-006
2.213364746319277e-005	5.070092e+001	4.920625e-001	-3.898909e-006
2.217636174890701e-005	5.069923e+001	4.906610e-001	-4.057707e-006
2.221907603462124e-005	5.069754e+001	4.892821e-001	-4.207855e-006
2.226179032033548e-005	5.069585e+001	4.879256e-001	-4.349353e-006
2.230450460604971e-005	5.069416e+001	4.865917e-001	-4.482200e-006
2.234721889176395e-005	5.069247e+001	4.852802e-001	-4.606397e-006
2.238993317747818e-005	5.069079e+001	4.839913e-001	-4.721943e-006
2.243264746319242e-005	5.068910e+001	4.827248e-001	-4.828839e-006
2.243364746319242e-005	5.068906e+001	4.826953e-001	-4.831314e-006
