time	V(vds)	V(vgs)	Id(M1)
2.510224575398045e-004	1.250953e-003	4.983453e+000	4.595933e-003
2.511290003474676e-004	1.456551e-003	4.993312e+000	5.478218e-003
2.513420859627938e-004	1.901066e-003	4.999673e+000	7.241726e-003
2.515501148124344e-004	2.347126e-003	5.001264e+000	8.961366e-003
2.519661725117156e-004	3.246194e-003	5.001454e+000	1.239249e-002
2.526127654460810e-004	4.638521e-003	5.001466e+000	1.769835e-002
2.536127654460810e-004	6.775586e-003	5.001462e+000	2.583337e-002
2.546127654460811e-004	8.894040e-003	5.001460e+000	3.388955e-002
2.548393300000000e-004	9.369208e-003	5.001459e+000	3.569489e-002
2.552924591078379e-004	1.031295e-002	5.001459e+000	3.927819e-002
2.552934591078379e-004	1.031499e-002	5.001458e+000	3.928604e-002
2.552954591078380e-004	1.031906e-002	5.001458e+000	3.930170e-002
2.552994591078380e-004	1.032736e-002	5.001458e+000	3.933317e-002
2.553074591078382e-004	1.034392e-002	5.001458e+000	3.939604e-002
2.553234591078384e-004	1.037704e-002	5.001458e+000	3.952176e-002
2.553554591078389e-004	1.044324e-002	5.001458e+000	3.977302e-002
2.554194591078399e-004	1.057549e-002	5.001458e+000	4.027489e-002
2.555474591078419e-004	1.083961e-002	5.001457e+000	4.127717e-002
2.555833299999960e-004	1.091351e-002	5.001457e+000	4.155758e-002
2.556958464313837e-004	1.114487e-002	5.001457e+000	4.243537e-002
2.557577807058410e-004	1.127203e-002	5.001457e+000	4.291772e-002
2.557587807058410e-004	1.127408e-002	5.001457e+000	4.292548e-002
2.557607807058410e-004	1.127816e-002	5.001457e+000	4.294100e-002
2.557647807058411e-004	1.128637e-002	5.001457e+000	4.297213e-002
2.557727807058412e-004	1.130277e-002	5.001457e+000	4.303434e-002
2.557887807058415e-004	1.133556e-002	5.001456e+000	4.315875e-002
2.558073299999995e-004	1.137358e-002	5.001456e+000	4.330297e-002
2.558083299999996e-004	1.137563e-002	5.001456e+000	4.331073e-002
2.558103299999996e-004	1.137972e-002	5.001456e+000	4.332624e-002
2.558143299999996e-004	1.138792e-002	5.001456e+000	4.335733e-002
2.558223299999998e-004	1.140430e-002	5.001456e+000	4.341951e-002
2.558233299999998e-004	1.140635e-002	5.001456e+000	4.342727e-002
2.558253299999998e-004	1.141044e-002	5.001456e+000	4.344277e-002
2.558293299999999e-004	1.141864e-002	5.001456e+000	4.347384e-002
2.558313299999999e-004	1.142273e-002	5.001456e+000	4.348937e-002
2.558353300000000e-004	1.143092e-002	5.001456e+000	4.352042e-002
2.558363300000000e-004	1.143297e-002	5.001456e+000	4.352821e-002
2.558373300000000e-004	1.143502e-002	5.001456e+000	4.353598e-002
2.558383300000000e-004	1.143706e-002	5.001456e+000	4.354374e-002
2.558393300000000e-004	1.143902e-002	5.001458e+000	4.354563e-002
2.558394300000000e-004	1.143811e-002	5.001414e+000	4.355074e-002
2.558396300000000e-004	1.143487e-002	5.001311e+000	4.355499e-002
2.558399300000000e-004	1.142752e-002	5.001124e+000	4.355783e-002
2.558403300000001e-004	1.141566e-002	5.000840e+000	4.356140e-002
2.558403700000001e-004	1.141455e-002	5.000821e+000	4.356140e-002
2.558404500000001e-004	1.141273e-002	5.000788e+000	4.356158e-002
2.558406100000001e-004	1.141044e-002	5.000736e+000	4.356229e-002
2.558409300000001e-004	1.140818e-002	5.000643e+000	4.356435e-002
2.558415304003018e-004	1.140409e-002	5.000412e+000	4.356910e-002
2.558424917438691e-004	1.138515e-002	4.999681e+000	4.357757e-002
2.558438699567997e-004	1.132196e-002	4.997642e+000	4.359106e-002
2.558446799156273e-004	1.125263e-002	4.995544e+000	4.360011e-002
2.558451315026661e-004	1.118974e-002	4.993674e+000	4.360683e-002
2.558454477739442e-004	1.112160e-002	4.991675e+000	4.361411e-002
2.558457402693317e-004	1.103533e-002	4.989295e+000	4.361981e-002
2.558460709858998e-004	1.093299e-002	4.986627e+000	4.361985e-002
2.558463384257689e-004	1.086918e-002	4.984838e+000	4.361686e-002
2.558466355432839e-004	1.082588e-002	4.983240e+000	4.361399e-002
2.558468880551950e-004	1.080723e-002	4.982110e+000	4.361280e-002
2.558471588116885e-004	1.080107e-002	4.981067e+000	4.361270e-002
2.558474555077310e-004	1.080378e-002	4.980040e+000	4.361352e-002
2.558477607908674e-004	1.081314e-002	4.979067e+000	4.361510e-002
2.558483713571402e-004	1.083965e-002	4.977232e+000	4.361920e-002
2.558490684356126e-004	1.087315e-002	4.975218e+000	4.362446e-002
2.558504625925575e-004	1.093853e-002	4.971297e+000	4.363546e-002
2.558527984651449e-004	1.101782e-002	4.964313e+000	4.365489e-002
2.558551685418985e-004	1.094647e-002	4.953612e+000	4.368147e-002
2.558568081347905e-004	1.063337e-002	4.939078e+000	4.370378e-002
2.558585822950034e-004	1.005394e-002	4.914590e+000	4.372108e-002
2.558603186717402e-004	9.491761e-003	4.885324e+000	4.373120e-002
2.558621211235849e-004	9.048523e-003	4.850742e+000	4.374155e-002
2.558657260272744e-004	8.521216e-003	4.773636e+000	4.376318e-002
2.558708722213226e-004	8.353919e-003	4.653801e+000	4.379540e-002
2.558765587796310e-004	8.954319e-003	4.513258e+000	4.383078e-002
2.558825137622824e-004	1.085264e-002	4.362095e+000	4.386223e-002
2.558889717675760e-004	1.526891e-002	4.198605e+000	4.387708e-002
2.558931828016287e-004	2.115613e-002	4.095011e+000	4.385532e-002
2.558965007201273e-004	3.005758e-002	4.017769e+000	4.378843e-002
2.558992756795151e-004	4.338320e-002	3.958737e+000	4.365042e-002
2.559015311072677e-004	6.285781e-002	3.918383e+000	4.341673e-002
2.559039846777310e-004	9.738727e-002	3.885873e+000	4.308696e-002
2.559064464807315e-004	1.452281e-001	3.864365e+000	4.284105e-002
2.559094080127711e-004	2.142166e-001	3.848126e+000	4.267983e-002
2.559127129190259e-004	2.996366e-001	3.837159e+000	4.257307e-002
2.559174508577072e-004	4.312821e-001	3.829247e+000	4.247860e-002
2.559233073396236e-004	6.025724e-001	3.826708e+000	4.240621e-002
2.559310072764020e-004	8.355967e-001	3.829831e+000	4.235122e-002
2.559404000560179e-004	1.124311e+000	3.836959e+000	4.231109e-002
2.559535886344433e-004	1.530255e+000	3.845786e+000	4.224760e-002
2.559777401939239e-004	2.280147e+000	3.853199e+000	4.198074e-002
2.560135107086349e-004	3.446940e+000	3.844450e+000	4.096827e-002
2.560326627955433e-004	4.165308e+000	3.815034e+000	3.958990e-002
2.560461335519203e-004	4.770113e+000	3.763594e+000	3.776024e-002
2.560550307594920e-004	5.201667e+000	3.693501e+000	3.378674e-002
2.560601012125592e-004	5.409368e+000	3.609287e+000	2.680730e-002
2.560628070645259e-004	5.473951e+000	3.530643e+000	2.261546e-002
2.560656056643013e-004	5.506393e+000	3.427128e+000	2.029149e-002
2.560677588226197e-004	5.522997e+000	3.343251e+000	1.913685e-002
2.560697647461789e-004	5.534166e+000	3.264092e+000	1.829707e-002
2.560737765932973e-004	5.550781e+000	3.107239e+000	1.693914e-002
2.560789432164536e-004	5.566085e+000	2.913564e+000	1.542556e-002
2.560892764627663e-004	5.586936e+000	2.554793e+000	1.287247e-002
2.560988815264169e-004	5.600432e+000	2.257853e+000	1.085840e-002
2.561098903530680e-004	5.611129e+000	1.966741e+000	8.935003e-003
2.561220613336582e-004	5.619709e+000	1.698464e+000	7.181078e-003
2.561357549361049e-004	5.626755e+000	1.455053e+000	5.596460e-003
2.561507961897325e-004	5.632431e+000	1.245474e+000	4.225268e-003
2.561658314704602e-004	5.636562e+000	1.086470e+000	3.175627e-003
2.561832224384278e-004	5.639955e+000	9.525341e-001	2.281213e-003
2.562046693501088e-004	5.642754e+000	8.389965e-001	1.529596e-003
2.562336727673100e-004	5.645022e+000	7.406356e-001	8.993612e-004
2.562654922959984e-004	5.646246e+000	6.757219e-001	5.146318e-004
2.563025769574517e-004	5.646635e+000	6.323600e-001	2.871710e-004
2.563447206124621e-004	5.646341e+000	6.040887e-001	1.641675e-004
2.564020652800326e-004	5.645355e+000	5.818455e-001	8.829305e-005
2.564725508245789e-004	5.643755e+000	5.655724e-001	4.928541e-005
2.565807720779576e-004	5.640957e+000	5.502360e-001	2.462709e-005
2.567180011071861e-004	5.637064e+000	5.374958e-001	1.198876e-005
2.569439685366464e-004	5.629715e+000	5.231519e-001	2.414052e-006
2.573424460055385e-004	5.611546e+000	5.029957e-001	-7.315256e-006
2.580772659216180e-004	5.560389e+000	4.643728e-001	-3.387927e-005
2.583009146052204e-004	5.528564e+000	4.446387e-001	-6.410829e-005
2.584634925848045e-004	5.467103e+000	4.085038e-001	-1.910352e-004
2.585795885396604e-004	5.339648e+000	3.336276e-001	-6.978208e-004
2.586351883032915e-004	5.170886e+000	2.342713e-001	-1.240100e-003
2.586997828063132e-004	4.813260e+000	2.360749e-002	-2.005014e-003
2.587593004470239e-004	4.350026e+000	-2.493025e-001	-2.664563e-003
2.588330595111446e-004	3.650491e+000	-6.586681e-001	-3.426392e-003
2.588575825343001e-004	3.396967e+000	-7.993628e-001	-3.681418e-003
2.588726331520709e-004	3.241287e+000	-8.728756e-001	-3.853015e-003
2.588891272833555e-004	3.079979e+000	-9.312274e-001	-4.042970e-003
2.588979391853134e-004	2.998772e+000	-9.517914e-001	-4.134991e-003
2.589080144468870e-004	2.910538e+000	-9.655856e-001	-4.226863e-003
2.589195198817918e-004	2.813305e+000	-9.739091e-001	-4.317863e-003
2.589304710370852e-004	2.723330e+000	-9.763371e-001	-4.390811e-003
2.589440823223023e-004	2.613486e+000	-9.749271e-001	-4.463509e-003
2.589633431789892e-004	2.459078e+000	-9.703355e-001	-4.546786e-003
2.589818301398809e-004	2.310797e+000	-9.661951e-001	-4.608728e-003
2.590131603560659e-004	2.059392e+000	-9.618824e-001	-4.687205e-003
2.590435715896636e-004	1.819124e+000	-9.599577e-001	-4.730311e-003
2.591043940568588e-004	1.362917e+000	-9.559087e-001	-4.721281e-003
2.591875958975629e-004	8.108779e-001	-9.417964e-001	-4.531458e-003
2.592992779773916e-004	2.172606e-001	-9.066954e-001	-4.001535e-003
2.594116627658676e-004	-2.197236e-001	-8.551900e-001	-3.235634e-003
2.594774990783608e-004	-3.812566e-001	-8.095487e-001	-2.713888e-003
2.595247940318974e-004	-4.304643e-001	-7.609933e-001	-2.309261e-003
2.595804676838419e-004	-4.390647e-001	-6.976745e-001	-1.785901e-003
2.596171752815788e-004	-4.355325e-001	-6.646936e-001	-1.424367e-003
2.596634358662040e-004	-4.272940e-001	-6.353194e-001	-9.715622e-004
2.597365736436585e-004	-4.032077e-001	-5.955446e-001	-2.665804e-004
2.598091978610367e-004	-3.564246e-001	-5.495651e-001	4.098080e-004
2.598726344642221e-004	-2.747711e-001	-4.852543e-001	9.635093e-004
2.599551693369756e-004	-8.793771e-002	-3.458103e-001	1.613755e-003
2.600417445286607e-004	2.184271e-001	-1.204664e-001	2.184292e-003
2.601425850130341e-004	7.196127e-001	2.427649e-001	2.658764e-003
2.602449016947546e-004	1.336803e+000	6.730359e-001	2.969666e-003
2.602840072663345e-004	1.577764e+000	8.139159e-001	3.074489e-003
2.603133104179001e-004	1.737264e+000	8.721501e-001	3.148359e-003
2.603318823992465e-004	1.823987e+000	8.831155e-001	3.170384e-003
2.603488740727620e-004	1.897633e+000	8.820929e-001	3.164520e-003
2.603766080833839e-004	2.016644e+000	8.755952e-001	3.131185e-003
2.604035141274973e-004	2.133181e+000	8.684212e-001	3.080350e-003
2.604573262157239e-004	2.367881e+000	8.543156e-001	2.938456e-003
2.605135344063806e-004	2.604991e+000	8.381874e-001	2.735547e-003
2.606259507876938e-004	3.017757e+000	7.966331e-001	2.184427e-003
2.607829182906211e-004	3.441305e+000	7.210527e-001	1.236688e-003
2.608928497535933e-004	3.596524e+000	6.544258e-001	4.872228e-004
2.609650233301738e-004	3.592150e+000	5.960181e-001	-2.134405e-005
2.610606884329151e-004	3.450526e+000	4.816707e-001	-6.607947e-004
2.611543956617062e-004	3.178092e+000	3.082193e-001	-1.212673e-003
2.612532067130204e-004	2.755321e+000	4.779393e-002	-1.673775e-003
2.613645094857626e-004	2.179492e+000	-3.071674e-001	-2.008264e-003
2.614727219554147e-004	1.595768e+000	-6.542383e-001	-2.164629e-003
2.615217135105370e-004	1.361741e+000	-7.625483e-001	-2.183661e-003
2.615671169384157e-004	1.190866e+000	-7.950656e-001	-2.150021e-003
2.616039341317958e-004	1.078119e+000	-7.887235e-001	-2.074873e-003
2.616380779916002e-004	9.855810e-001	-7.754490e-001	-1.974209e-003
2.616817061607485e-004	8.783385e-001	-7.605740e-001	-1.822248e-003
2.617450913184359e-004	7.470430e-001	-7.407613e-001	-1.567292e-003
2.618458219709923e-004	5.978604e-001	-7.060242e-001	-1.101380e-003
2.619712772811331e-004	4.981355e-001	-6.539776e-001	-4.616042e-004
2.620560038102179e-004	4.966124e-001	-6.082602e-001	-1.418590e-005
2.621590898277968e-004	5.807582e-001	-5.276288e-001	5.078382e-004
2.622637670252228e-004	7.627871e-001	-3.981069e-001	9.632126e-004
2.623918349623026e-004	1.116724e+000	-1.605905e-001	1.357491e-003
2.625385887449649e-004	1.643145e+000	1.871809e-001	1.546589e-003
2.626861737849508e-004	2.220263e+000	5.544065e-001	1.481031e-003
2.627588552281591e-004	2.476064e+000	6.908680e-001	1.372159e-003
2.628049756285721e-004	2.596809e+000	7.228107e-001	1.269695e-003
2.628514734926101e-004	2.682641e+000	7.138450e-001	1.124071e-003
2.628959439374366e-004	2.746187e+000	6.944157e-001	9.531422e-004
2.629471362572762e-004	2.802276e+000	6.722600e-001	7.420212e-004
2.630149582099796e-004	2.847543e+000	6.427788e-001	4.532052e-004
2.630977119913560e-004	2.856026e+000	6.013303e-001	9.816048e-005
2.631853742890584e-004	2.804704e+000	5.434798e-001	-2.649267e-004
2.632740159567009e-004	2.678920e+000	4.556868e-001	-5.909940e-004
2.633982249624648e-004	2.397797e+000	2.765806e-001	-9.498454e-004
2.635264470035014e-004	2.027208e+000	4.159451e-002	-1.169531e-003
2.636688371033333e-004	1.587330e+000	-2.390805e-001	-1.197931e-003
2.638072898500449e-004	1.205962e+000	-4.801923e-001	-1.016462e-003
2.639215341921082e-004	9.728320e-001	-6.142975e-001	-7.351821e-004
2.639979413706743e-004	8.877845e-001	-6.428314e-001	-4.901857e-004
2.640888333831692e-004	8.593903e-001	-6.207542e-001	-1.577278e-004
2.641611717157921e-004	8.763188e-001	-5.854790e-001	1.158626e-004
2.642287306499078e-004	9.302612e-001	-5.394506e-001	3.550836e-004
2.643523727266860e-004	1.106220e+000	-4.184222e-001	7.256095e-004
2.644739754831513e-004	1.362086e+000	-2.507004e-001	9.722802e-004
2.646350137355152e-004	1.786319e+000	2.353277e-002	1.078101e-003
2.647903377726505e-004	2.201931e+000	2.895830e-001	9.445710e-004
2.649419305378512e-004	2.531351e+000	4.949323e-001	6.162123e-004
2.650601323421631e-004	2.687113e+000	5.820598e-001	2.685591e-004
2.651247226575157e-004	2.710995e+000	5.857834e-001	5.368873e-005
2.651955313387787e-004	2.682277e+000	5.550933e-001	-1.904979e-004
2.652654671093226e-004	2.607937e+000	5.014366e-001	-4.164111e-004
2.653822136041794e-004	2.405443e+000	3.701935e-001	-7.305669e-004
2.655034992310369e-004	2.124812e+000	1.913294e-001	-9.500390e-004
2.656425125647876e-004	1.760644e+000	-4.166278e-002	-1.029533e-003
2.657940576332347e-004	1.387483e+000	-2.818344e-001	-9.080851e-004
2.659333158781261e-004	1.121714e+000	-4.529634e-001	-6.251718e-004
2.660489378757739e-004	9.851441e-001	-5.391905e-001	-2.944185e-004
2.661206955113558e-004	9.536211e-001	-5.564747e-001	-6.058536e-005
2.661966331130298e-004	9.699413e-001	-5.415989e-001	1.935535e-004
2.662712450758796e-004	1.032481e+000	-4.979893e-001	4.277005e-004
2.663899822472515e-004	1.209456e+000	-3.811454e-001	7.385819e-004
2.665140658668400e-004	1.454862e+000	-2.214002e-001	9.975808e-004
2.665161405887611e-004	1.459678e+000	-2.182795e-001	9.983983e-004
2.665202900326035e-004	1.470039e+000	-2.115746e-001	9.998329e-004
2.665285889202882e-004	1.490933e+000	-1.980525e-001	1.010661e-003
2.665362060758562e-004	1.510355e+000	-1.854891e-001	1.018315e-003
2.665514403869922e-004	1.549964e+000	-1.598883e-001	1.033324e-003
2.665819090092644e-004	1.630954e+000	-1.075985e-001	1.054369e-003
2.666110627554558e-004	1.709867e+000	-5.670467e-002	1.065184e-003
2.666136925076171e-004	1.717080e+000	-5.205721e-002	1.067628e-003
2.666189520119396e-004	1.731616e+000	-4.269828e-002	1.071574e-003
2.666294710205846e-004	1.760789e+000	-2.392387e-002	1.071441e-003
2.666428681846114e-004	1.798060e+000	4.938039e-005	1.068211e-003
2.666452056719464e-004	1.804579e+000	4.240477e-003	1.069489e-003
2.666498806466162e-004	1.817641e+000	1.263368e-002	1.072115e-003
2.666592305959559e-004	1.843784e+000	2.942736e-002	1.074020e-003
2.666609540122721e-004	1.848605e+000	3.252361e-002	1.071722e-003
2.666644008449043e-004	1.858251e+000	3.871684e-002	1.079064e-003
2.666651063347355e-004	1.860226e+000	3.998438e-002	1.074687e-003
2.666665173143980e-004	1.864175e+000	4.251926e-002	1.065929e-003
2.666681938407436e-004	1.868868e+000	4.553097e-002	1.066169e-003
2.666697751675707e-004	1.873294e+000	4.837137e-002	1.069408e-003
2.666707751675708e-004	1.876092e+000	5.016732e-002	1.034048e-003
2.666710000000000e-004	1.876721e+000	5.057112e-002	1.048888e-003
2.666713711344998e-004	1.877760e+000	5.123764e-002	1.051421e-003
2.666715955944042e-004	1.878389e+000	5.164070e-002	1.070430e-003
2.666717840924534e-004	1.878908e+000	5.198023e-002	6.611506e-004
2.666717932692988e-004	1.878937e+000	5.199625e-002	7.888283e-004
2.666718116229895e-004	1.878993e+000	5.202839e-002	1.074043e-003
2.666718348494035e-004	1.879058e+000	5.207034e-002	1.062746e-003
2.666718601277246e-004	1.879129e+000	5.211571e-002	1.067259e-003
2.666719106843669e-004	1.879271e+000	5.220643e-002	1.070129e-003
2.666719122282340e-004	1.879275e+000	5.220921e-002	1.069574e-003
2.666719153159684e-004	1.879284e+000	5.221481e-002	1.067429e-003
2.666719214914372e-004	1.879301e+000	5.222592e-002	1.065801e-003
2.666719338423748e-004	1.879335e+000	5.224810e-002	1.065155e-003
2.666719585442498e-004	1.879404e+000	5.229245e-002	1.065092e-003
2.666720000000000e-004	1.879521e+000	5.236688e-002	1.065065e-003
2.666720041455750e-004	1.879532e+000	5.237538e-002	1.065033e-003
2.666720124367251e-004	1.879555e+000	5.239382e-002	1.064909e-003
2.666720290190252e-004	1.879602e+000	5.243761e-002	1.064409e-003
2.666720621836253e-004	1.879696e+000	5.254809e-002	1.062645e-003
2.666721062842007e-004	1.879822e+000	5.273889e-002	1.058905e-003
2.666721609525730e-004	1.879984e+000	5.304967e-002	1.052001e-003
2.666722315125991e-004	1.880202e+000	5.356099e-002	1.039862e-003
2.666722926162584e-004	1.880402e+000	5.410841e-002	1.026423e-003
2.666723538177349e-004	1.880617e+000	5.477058e-002	1.009925e-003
2.666724232228190e-004	1.880881e+000	5.565937e-002	9.877308e-004
2.666725032048428e-004	1.881220e+000	5.687572e-002	9.575778e-004
2.666726113408389e-004	1.881746e+000	5.885784e-002	9.093294e-004
2.666727570957125e-004	1.882554e+000	6.196835e-002	8.350927e-004
2.666728058772328e-004	1.882863e+000	6.316479e-002	8.072400e-004
2.666729034402732e-004	1.883564e+000	6.585857e-002	7.461513e-004
2.666730000000000e-004	1.884313e+000	6.870885e-002	6.826697e-004
2.666730096559727e-004	1.884396e+000	6.901348e-002	6.761450e-004
2.666730289679181e-004	1.884565e+000	6.962036e-002	6.633519e-004
2.666730675918089e-004	1.884915e+000	7.082063e-002	6.390139e-004
2.666731448395903e-004	1.885662e+000	7.316425e-002	5.951047e-004
2.666732993351533e-004	1.887308e+000	7.763509e-002	5.237776e-004
2.666736083262792e-004	1.890954e+000	8.599573e-002	4.221856e-004
2.666739496579071e-004	1.895348e+000	9.454855e-002	3.551445e-004
2.666744284216687e-004	1.901897e+000	1.057965e-001	3.096393e-004
2.666750097037890e-004	1.910169e+000	1.194585e-001	2.728016e-004
2.666756928370613e-004	1.920591e+000	1.383227e-001	1.735339e-004
2.666764565380575e-004	1.934068e+000	1.666542e-001	-8.046828e-005
2.666771193512483e-004	1.948713e+000	1.997575e-001	-4.216062e-004
2.666778654603954e-004	1.970145e+000	2.471303e-001	-8.652237e-004
2.666789696694760e-004	2.010612e+000	3.312491e-001	-1.499138e-003
2.666802618272576e-004	2.069426e+000	4.455552e-001	-2.137241e-003
2.666819926908999e-004	2.161860e+000	6.158510e-001	-2.825331e-003
2.666830120744736e-004	2.222047e+000	7.223568e-001	-3.132964e-003
2.666836650057460e-004	2.262875e+000	7.919871e-001	-3.256944e-003
2.666843281209353e-004	2.305173e+000	8.621394e-001	-3.321869e-003
2.666849953486585e-004	2.347960e+000	9.320852e-001	-3.358956e-003
2.666856900184094e-004	2.392539e+000	1.004336e+000	-3.384078e-003
2.666863897530572e-004	2.437303e+000	1.076155e+000	-3.391868e-003
2.666872284802451e-004	2.490551e+000	1.160638e+000	-3.377722e-003
2.666880529662193e-004	2.542249e+000	1.241908e+000	-3.347968e-003
2.666889514313509e-004	2.597688e+000	1.328472e+000	-3.308270e-003
2.666899424848945e-004	2.657461e+000	1.421180e+000	-3.261880e-003
2.666919245919818e-004	2.772826e+000	1.598513e+000	-3.165853e-003
2.666951439311173e-004	2.950228e+000	1.867940e+000	-3.006453e-003
2.666995438110925e-004	3.173129e+000	2.201117e+000	-2.788507e-003
2.667057837265011e-004	3.455091e+000	2.614892e+000	-2.486328e-003
2.667127538208906e-004	3.727514e+000	3.007130e+000	-2.166626e-003
2.667207796904516e-004	3.990565e+000	3.378998e+000	-1.829150e-003
2.667296349242152e-004	4.221638e+000	3.706385e+000	-1.290515e-003
2.667377744019453e-004	4.358570e+000	3.925138e+000	-3.189699e-005
2.667434646964583e-004	4.373332e+000	4.006745e+000	1.236969e-003
2.667502259677481e-004	4.307396e+000	4.035351e+000	2.105278e-003
2.667548577403712e-004	4.241567e+000	4.037413e+000	2.121947e-003
2.667613184255751e-004	4.147821e+000	4.035989e+000	1.945060e-003
2.667707443378303e-004	4.018903e+000	4.034609e+000	1.740537e-003
2.667895961623406e-004	3.779723e+000	4.032364e+000	1.402071e-003
2.668183886126895e-004	3.446709e+000	4.029932e+000	1.013220e-003
2.668688727954528e-004	2.911016e+000	4.027491e+000	5.491573e-004
2.669177760336985e-004	2.422445e+000	4.026736e+000	2.946208e-004
2.670063320184541e-004	1.569634e+000	4.028207e+000	1.902606e-004
2.671140110362729e-004	5.494534e-001	4.033295e+000	4.305248e-004
2.671553036834837e-004	1.794804e-001	4.049347e+000	5.467585e-004
2.671755080257057e-004	3.407288e-002	4.083452e+000	4.348463e-004
2.671804005903198e-004	1.649246e-002	4.104751e+000	3.758502e-004
2.671856649304354e-004	1.175105e-002	4.137834e+000	3.795776e-004
2.671869484351152e-004	1.105877e-002	4.146054e+000	3.881909e-004
2.671891300228527e-004	9.957709e-003	4.159786e+000	3.953915e-004
2.671913746784639e-004	9.061360e-003	4.173871e+000	4.095127e-004
2.671940401902342e-004	8.199721e-003	4.190359e+000	4.282075e-004
2.671991923697706e-004	6.895600e-003	4.221477e+000	4.659505e-004
2.672059616025515e-004	5.621340e-003	4.260953e+000	5.175596e-004
2.672137044866983e-004	4.587786e-003	4.304007e+000	5.783382e-004
2.672221799565373e-004	3.794404e-003	4.348451e+000	6.460654e-004
2.672319660478821e-004	3.151107e-003	4.396336e+000	7.251266e-004
2.672434228702999e-004	2.620202e-003	4.448067e+000	8.183023e-004
2.672563136661830e-004	2.201112e-003	4.501005e+000	9.235804e-004
2.672719480164393e-004	1.846422e-003	4.558524e+000	1.051593e-003
2.672891339842401e-004	1.577453e-003	4.614049e+000	1.192541e-003
2.673109808568078e-004	1.346298e-003	4.674771e+000	1.371896e-003
2.673340561617083e-004	1.186693e-003	4.728391e+000	1.561459e-003
2.673653811289389e-004	1.053883e-003	4.787481e+000	1.818897e-003
2.673966797577351e-004	9.820528e-004	4.833430e+000	2.076183e-003
2.674435819664303e-004	9.427993e-004	4.884265e+000	2.461787e-003
2.674919259954706e-004	9.533679e-004	4.920272e+000	2.859260e-003
2.675714312432741e-004	1.034476e-003	4.956318e+000	3.512899e-003
2.676658003786082e-004	1.181844e-003	4.978700e+000	4.288582e-003
2.678366175067105e-004	1.509073e-003	4.994436e+000	5.692047e-003
2.680575689795556e-004	1.968841e-003	5.000157e+000	7.505640e-003
2.684994719252459e-004	2.913876e-003	5.001414e+000	1.112458e-002
2.692259208165237e-004	4.467067e-003	5.001471e+000	1.704494e-002
2.702259208165238e-004	6.589429e-003	5.001460e+000	2.512509e-002
2.712259208165238e-004	8.693055e-003	5.001456e+000	3.312562e-002
2.715063300000000e-004	9.277042e-003	5.001455e+000	3.534464e-002
2.719455116330476e-004	1.018523e-002	5.001457e+000	3.879330e-002
2.719465116330476e-004	1.018726e-002	5.001457e+000	3.880114e-002
2.719485116330476e-004	1.019132e-002	5.001457e+000	3.881678e-002
2.719525116330477e-004	1.019956e-002	5.001457e+000	3.884799e-002
2.719605116330478e-004	1.021600e-002	5.001457e+000	3.891043e-002
2.719765116330481e-004	1.024889e-002	5.001457e+000	3.903525e-002
2.720085116330486e-004	1.031462e-002	5.001457e+000	3.928475e-002
2.720725116330496e-004	1.044592e-002	5.001456e+000	3.978309e-002
2.722005116330516e-004	1.070814e-002	5.001456e+000	4.077825e-002
2.722503299999960e-004	1.081002e-002	5.001456e+000	4.116483e-002
2.723499667338849e-004	1.101348e-002	5.001456e+000	4.193673e-002
2.723509667338849e-004	1.101552e-002	5.001455e+000	4.194450e-002
2.723529667338849e-004	1.101958e-002	5.001455e+000	4.196001e-002
2.723569667338850e-004	1.102774e-002	5.001455e+000	4.199093e-002
2.723649667338851e-004	1.104405e-002	5.001455e+000	4.205282e-002
2.723809667338853e-004	1.107666e-002	5.001455e+000	4.217651e-002
2.724129667338859e-004	1.114184e-002	5.001455e+000	4.242380e-002
2.724423299999990e-004	1.120162e-002	5.001455e+000	4.265060e-002
2.724476034677737e-004	1.121235e-002	5.001455e+000	4.269131e-002
2.724581504033230e-004	1.123381e-002	5.001455e+000	4.277270e-002
2.724792442744216e-004	1.127671e-002	5.001455e+000	4.293539e-002
2.724802442744216e-004	1.127875e-002	5.001455e+000	4.294313e-002
2.724822442744217e-004	1.128281e-002	5.001455e+000	4.295860e-002
2.724862442744217e-004	1.129095e-002	5.001455e+000	4.298943e-002
2.724942442744218e-004	1.130721e-002	5.001455e+000	4.305108e-002
2.724952442744219e-004	1.130924e-002	5.001455e+000	4.305881e-002
2.724972442744219e-004	1.131331e-002	5.001455e+000	4.307427e-002
2.725012442744220e-004	1.132144e-002	5.001455e+000	4.310513e-002
2.725022442744220e-004	1.132347e-002	5.001455e+000	4.311283e-002
2.725042442744220e-004	1.132753e-002	5.001455e+000	4.312824e-002
2.725052442744220e-004	1.132957e-002	5.001455e+000	4.313593e-002
2.725063300000000e-004	1.133200e-002	5.001456e+000	4.314972e-002
2.725064300000000e-004	1.133088e-002	5.001413e+000	4.314743e-002
2.725066300000000e-004	1.132753e-002	5.001310e+000	4.314777e-002
2.725069300000000e-004	1.132017e-002	5.001123e+000	4.315059e-002
2.725073300000001e-004	1.130829e-002	5.000839e+000	4.315380e-002
2.725073700000001e-004	1.130719e-002	5.000819e+000	4.315400e-002
2.725074500000001e-004	1.130537e-002	5.000787e+000	4.315430e-002
2.725076100000001e-004	1.130308e-002	5.000735e+000	4.315501e-002
2.725079300000001e-004	1.130081e-002	5.000642e+000	4.315705e-002
